,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,ServiceLevel
10,13000233,D210,46.75,22.375,18.85,5.5,16.575,4.925,6.35,80.75,4.45,16.0,12.75,1.825,0.3935596315046892,Centralizado,7.0,,B,B,,,T   ,0.2364036858817224,93.79506681409941,177.725,59.37500000000001,15.632511135683234,47.96122449808089,45.83384231601851,16.1477516806374,16.336660303759647,15.47476471076438,13.554193709021495,16.112331313801974,16.167429662212633,,0.0,0.0,153.16813138019754,85.7,92.025,33.2,26.175,0.95
