,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,ServiceLevel
10,21000033,D210,0,0,490,130,0,0,0,0,0,0,0,160,0.12420382165605096,Centralizado,7.0,,B,B,,,L   ,0.29009640537724357,564.6468367296242,0,780,94.10780612160404,125.56414944082869,439.08268728879557,78.0409872611465,24.131560509554138,23.391305732484078,65.0517515923567,155.25477707006368,218.77633757961783,,0.0,0.0,1344.646719745223,0,0,0,780,0.95
