,Unnamed: 0,SKU,Params,Score
0,0,10000013,"(1, 0, 0, (1, 0, 1, 12), 't')",0.09381088877161031
1,0,10000048,"(1, 0, 0, (1, 0, 1, 12), 'n')",0.5643940055090223
2,0,10000060,"(1, 0, 0, (1, 0, 0, 12), 'c')",0.13259175812677332
3,0,10000097,"(1, 1, 1, (0, 0, 0, 12), 'ct')",0.17142225563408395
4,0,10000114,"(0, 0, 1, (1, 0, 0, 12), 'c')",0.11831426220546094
5,0,10000139,"(0, 1, 1, (1, 0, 2, 12), 't')",0.31270952252482437
6,0,10000159,"(3, 2, 1, (0, 1, 0, 12), 'n')",0.7224858865096431
7,0,10000178,"(0, 0, 0, (1, 1, 0, 12), 't')",0.08049587131123496
8,0,10000206,"(0, 0, 0, (1, 0, 0, 12), 'ct')",0.11376577812412215
9,0,10000216,"(0, 1, 1, (0, 0, 1, 12), 'n')",0.13686618176445775
10,0,10000333,"(3, 1, 0, (0, 1, 1, 12), 'n')",0.08261330796746924
11,0,10000422,"(2, 0, 0, (0, 0, 0, 12), 'ct')",0.11946551230162936
12,0,10000517,"(0, 0, 0, (0, 0, 0, 12), 'ct')",0.08931777393422369
13,0,10000529,"(0, 1, 1, (0, 1, 1, 12), 'n')",0.08421031325028452
14,0,10000571,"(1, 1, 1, (0, 1, 0, 12), 'n')",0.3462864552424914
15,0,10000572,"(2, 1, 0, (1, 1, 0, 12), 'n')",0.554486113961002
16,0,10000595,"(0, 0, 1, (0, 1, 1, 12), 'n')",0.14573742714739416
17,0,10000601,"(0, 0, 0, (2, 0, 0, 12), 't')",0.3903648409304586
18,0,10000602,"(1, 0, 0, (1, 0, 0, 12), 'c')",0.2011150848288054
19,0,10000637,"(1, 0, 2, (1, 0, 0, 12), 't')",0.24086162736397462
20,0,10000657,"(0, 1, 2, (0, 0, 0, 12), 'n')",0.28170812912938986
21,0,10000720,"(0, 0, 0, (0, 0, 0, 12), 'c')",0.38269980597369296
22,0,10000835,"(4, 1, 1, (1, 0, 1, 12), 'n')",0.151951792387578
23,0,10000837,"(1, 1, 1, (0, 0, 0, 12), 't')",0.439017207544655
24,0,10000839,"(1, 0, 1, (1, 0, 0, 12), 'n')",0.08802017031687809
25,0,10000923,"(1, 0, 0, (1, 0, 0, 12), 't')",0.22551880502671628
26,0,10000932,"(0, 0, 1, (0, 0, 0, 12), 'c')",0.5202049510908202
27,0,10000949,"(1, 0, 0, (0, 0, 2, 12), 'ct')",0.15888310557464302
28,0,10000950,"(0, 1, 1, (0, 0, 0, 12), 'n')",0.2027389569066366
29,0,10000956,"(3, 1, 2, (1, 0, 0, 12), 'ct')",0.09587387245505244
30,0,10000969,"(0, 0, 0, (2, 0, 0, 12), 'c')",0.13401202552359232
31,0,10001014,"(1, 0, 0, (1, 0, 1, 12), 't')",0.1289799208702999
32,0,10001026,"(0, 0, 0, (0, 0, 0, 12), 'c')",0.1678615476951544
33,0,10001029,"(1, 0, 0, (1, 0, 0, 12), 'ct')",0.1382277275495158
34,0,10001115,"(1, 0, 1, (0, 0, 0, 12), 't')",0.12237917105699274
35,0,10001118,"(0, 1, 1, (0, 0, 0, 12), 'c')",0.11390161100778429
36,0,10001516,"(0, 1, 1, (0, 1, 0, 12), 'n')",0.2915075953233729
37,0,11000046,"(1, 1, 0, (0, 0, 0, 12), 'c')",0.26333787645786894
38,0,11000073,"(0, 0, 1, (0, 1, 1, 12), 'n')",0.14522503853740856
39,0,11000074,"(0, 1, 1, (1, 1, 0, 12), 'n')",0.1242136130404231
40,0,11000331,"(0, 1, 2, (0, 1, 1, 12), 'n')",0.1886267738052844
41,0,11000332,"(1, 0, 0, (1, 0, 1, 12), 'c')",0.18875303242841993
42,0,11000355,"(1, 0, 0, (1, 0, 0, 12), 'c')",0.1909356577508947
43,0,11000374,"(0, 0, 0, (2, 0, 0, 12), 'n')",0.17358932783740122
44,0,11000375,"(1, 0, 0, (1, 0, 1, 12), 'c')",0.1741613669271875
45,0,11000376,"(1, 0, 0, (1, 0, 1, 12), 'ct')",0.17349392379012896
46,0,11000377,"(0, 0, 1, (0, 1, 1, 12), 'c')",0.15652434450292418
47,0,11000995,"(5, 2, 0, (0, 0, 0, 12), 'ct')",0.9524122111954668
48,0,11000996,"(1, 0, 0, (0, 0, 0, 12), 't')",0.3026435746407396
49,0,11001027,"(3, 2, 0, (0, 0, 0, 12), 'n')",0.6128170844632876
50,0,11001035,"(1, 0, 1, (0, 0, 0, 12), 'c')",0.07260075731362003
51,0,11001172,"(1, 1, 0, (0, 0, 0, 12), 'n')",0.19358241215047753
52,0,11001980,"(1, 0, 0, (1, 0, 1, 12), 't')",0.1493111991985993
53,0,11002216,"(2, 0, 0, (1, 0, 0, 12), 'ct')",0.22603273961575626
54,0,11002219,"(1, 2, 0, (0, 1, 0, 12), 'n')",0.9999999127812687
55,0,11002591,"(1, 0, 0, (0, 0, 1, 12), 'ct')",0.11488565801410038
56,0,11002723,"(0, 2, 1, (0, 0, 0, 12), 'c')",0.7818422776111977
57,0,11002724,"(1, 1, 0, (1, 1, 0, 12), 'n')",0.6769737821754864
58,0,12000027,"(0, 1, 1, (0, 0, 0, 12), 't')",0.9244879654373779
59,0,12000204,"(0, 0, 0, (0, 0, 0, 12), 'n')",0.0
60,0,12000293,"(0, 1, 1, (0, 0, 1, 12), 'ct')",0.34690384331982893
61,0,12000437,"(0, 1, 1, (0, 0, 0, 12), 'ct')",0.21544845177280186
62,0,12000496,"(1, 0, 0, (1, 0, 0, 12), 'n')",0.1844868396141697
63,0,12000501,"(0, 0, 0, (0, 0, 0, 12), 'c')",0.2469364713625359
64,0,12000540,"(0, 0, 0, (0, 0, 1, 12), 't')",0.4341357952437179
