,IdMaterial,Sucursal,IdCeSum,ABC_Sucursal,Margen_Suc,ABC,Margen_Total
19820,11000306,Los Lagos,D160,C,0.0006385603070713384,C,0.0007051369184707401
19821,11000306,Osorno,D190,C,0.0006603157831801211,C,0.0007051369184707401
19822,11000306,Puerto Varas,D240,C,0.0001742392437598291,C,0.0007051369184707401
19823,11000306,Purranque,D220,C,0.005147356493633376,C,0.0007051369184707401
19824,11000306,Frutillar,D230,C,0.0002011973264305941,C,0.0007051369184707401
19825,11000306,Panguipulli,D130,C,0.00048598704534497935,C,0.0007051369184707401
19826,11000306,Temuco,D120,C,0.00026758016447915047,C,0.0007051369184707401
19827,11000306,Los Muermos,D250,C,0.0005800028593872752,C,0.0007051369184707401
19828,11000306,Rio Bueno,D180,C,0.0009922557384075663,C,0.0007051369184707401
19829,41000259,Los Lagos,D160,C,0.0006374641707441131,C,0.00013151168123498166
19830,41000259,Osorno,D190,C,3.2455105445595784e-05,C,0.00013151168123498166
19831,41000259,Los Angeles,D110,C,0.0007970473532248385,C,0.00013151168123498166
19832,41000259,Temuco,D120,C,0.0002782710649857909,C,0.00013151168123498166
19833,41000259,Santiago,D090,C,0.00034266269311562114,C,0.00013151168123498166
19834,41001033,Los Lagos,D160,C,0.0006372205848936186,C,6.244830813697619e-05
19835,41001033,Osorno,D190,C,9.383758748400521e-05,C,6.244830813697619e-05
19836,41001033,Puerto Varas,D240,C,5.6712971884401416e-05,C,6.244830813697619e-05
19837,41001033,Frutillar,D230,C,0.00021831241090956713,C,6.244830813697619e-05
19838,10001469,Los Lagos,D160,C,0.0006336885900614484,C,0.0017607715632962358
19839,10001469,Osorno,D190,C,0.001748312396214555,C,0.0017607715632962358
19840,10001469,Puerto Varas,D240,C,0.00539810665314333,C,0.0017607715632962358
19841,10001469,Purranque,D220,C,0.00032957847429706996,C,0.0017607715632962358
19842,10001469,Panguipulli,D130,C,0.004161208950194091,C,0.0017607715632962358
19843,10001469,Valdivia,D150,C,0.01361490527299104,C,0.0017607715632962358
19844,60000675,Los Lagos,D160,C,0.0006323488678837286,C,0.0002013284143498644
19845,60000675,Osorno,D190,C,0.0006722500148310225,C,0.0002013284143498644
19846,10001391,Los Lagos,D160,C,0.0006284514942758166,C,0.00019074108748166405
19847,10001391,Osorno,D190,C,2.9602899139091068e-05,C,0.00019074108748166405
19848,10001391,Purranque,D220,C,5.254149590243144e-05,C,0.00019074108748166405
19849,10001391,Los Angeles,D110,C,4.47799027712564e-05,C,0.00019074108748166405
19850,10001391,Panguipulli,D130,C,0.0010729641391327902,C,0.00019074108748166405
19851,10001391,Temuco,D120,C,0.00038533389595876515,C,0.00019074108748166405
19852,10001391,Valdivia,D150,C,0.0018155214240631573,C,0.00019074108748166405
19853,10001391,Rio Bueno,D180,C,0.000141074309047708,C,0.00019074108748166405
19854,41001025,Los Lagos,D160,C,0.0006279643225748276,C,7.152891497142199e-05
19855,41001025,Osorno,D190,C,5.3366281155917216e-05,C,7.152891497142199e-05
19856,41001025,Los Angeles,D110,C,0.00039472655035403787,C,7.152891497142199e-05
19857,60002526,Los Lagos,D160,C,0.0006261374286961188,C,0.00021398647409867925
19858,60002526,Osorno,D190,C,0.00022598480914801062,C,0.00021398647409867925
19859,60002526,Puerto Varas,D240,C,0.0002478969450487163,C,0.00021398647409867925
19860,60002526,Purranque,D220,C,0.00023398951261599098,C,0.00021398647409867925
19861,60002526,Ancud,D270,C,0.0004875054466576955,C,0.00021398647409867925
19862,60002526,Frutillar,D230,C,0.000667564361722077,C,0.00021398647409867925
19863,60002526,Valdivia,D150,C,0.00041967415266025996,C,0.00021398647409867925
19864,60002526,Los Muermos,D250,C,0.0002539441888496071,C,0.00021398647409867925
19865,25000304,Los Lagos,D160,C,0.0006217528833872177,C,6.4341779837149e-05
19866,25000304,Puerto Montt,D260,C,0.00013187959482736052,C,6.4341779837149e-05
19867,25000304,Puerto Varas,D240,C,0.000223887794930407,C,6.4341779837149e-05
19868,25000304,Purranque,D220,C,0.00017053872744088859,C,6.4341779837149e-05
19869,25000304,Ancud,D270,C,0.00012865652232699673,C,6.4341779837149e-05
19870,25000304,Panguipulli,D130,C,0.00017728384049789627,C,6.4341779837149e-05
19871,25000173,Los Lagos,D160,C,0.000620413161209498,C,0.00018131401561271855
19872,25000173,Osorno,D190,C,1.2744858706434239e-05,C,0.00018131401561271855
19873,25000173,Puerto Montt,D260,C,0.00046458828219265183,C,0.00018131401561271855
19874,25000173,Puerto Varas,D240,C,0.0005022654922898163,C,0.00018131401561271855
19875,25000173,Purranque,D220,C,0.0008715637591896034,C,0.00018131401561271855
19876,25000173,Ancud,D270,C,0.000204023360849912,C,0.00018131401561271855
19877,25000173,Panguipulli,D130,C,0.0004640470675719188,C,0.00018131401561271855
19878,25000173,Temuco,D120,C,0.00038402637575291705,C,0.00018131401561271855
19879,25000173,Rio Bueno,D180,C,8.187962062758148e-05,C,0.00018131401561271855
19880,22000743,Los Lagos,D160,C,0.000620413161209498,C,2.0522010299319832e-05
19881,22000723,Los Lagos,D160,C,0.0006150542724986189,C,2.0344749118878122e-05
19882,22000859,Los Lagos,D160,C,0.0006150542724986189,C,0.0001851009590130642
19883,22000859,Osorno,D190,C,9.774060664027482e-05,C,0.0001851009590130642
19884,22000859,Puerto Montt,D260,C,0.0020725890680855933,C,0.0001851009590130642
19885,22000859,Mafil,D140,C,0.0002453389789739883,C,0.0001851009590130642
19886,22000859,Panguipulli,D130,C,0.00012667856513189231,C,0.0001851009590130642
19887,22000859,Valdivia,D150,C,0.0020820621822393724,C,0.0001851009590130642
19888,22000740,Los Lagos,D160,C,0.0006150542724986189,C,2.0344749118878122e-05
19889,60002967,Los Lagos,D160,C,0.0006111568988907068,C,0.0001600346166333296
19890,60002967,Osorno,D190,C,0.00029500820176542477,C,0.0001600346166333296
19891,60002967,Puerto Varas,D240,C,0.0002478969450487163,C,0.0001600346166333296
19892,60002967,Valdivia,D150,C,0.00041967415266025996,C,0.0001600346166333296
19893,60002967,Los Muermos,D250,C,0.0002539441888496071,C,0.0001600346166333296
19894,60003250,Los Lagos,D160,C,0.0006089646262362564,C,2.014331595928527e-05
19895,10000875,Los Lagos,D160,C,0.0006079902828342783,C,0.005510784208162113
19896,10000875,Osorno,D190,C,0.006270110204874297,C,0.005510784208162113
19897,10000875,Puerto Varas,D240,C,0.004105959882578518,C,0.005510784208162113
19898,10000875,Purranque,D220,C,0.0039062331891906435,C,0.005510784208162113
19899,10000875,Los Angeles,D110,C,0.020067550404769208,C,0.005510784208162113
19900,10000875,Temuco,D120,C,0.023520673331188426,C,0.005510784208162113
19901,10000875,Rio Bueno,D180,C,0.0023115716778667216,C,0.005510784208162113
19902,41000304,Los Lagos,D160,C,0.0006008045002446905,C,0.002414248933657793
19903,41000304,Osorno,D190,C,0.003174550653976169,C,0.002414248933657793
19904,41000304,Puerto Varas,D240,C,0.0022674814429635374,C,0.002414248933657793
19905,41000304,Purranque,D220,C,0.0015860337528527451,C,0.002414248933657793
19906,41000304,Chimbarongo,D100,C,0.008254296904835645,C,0.002414248933657793
19907,41000304,Los Angeles,D110,C,0.005400604667653504,C,0.002414248933657793
19908,41000304,Ancud,D270,C,0.0009390403567476359,C,0.002414248933657793
19909,41000304,Frutillar,D230,C,0.0025000194066041232,C,0.002414248933657793
19910,41000304,Futrono,D170,C,0.001906450803129474,C,0.002414248933657793
19911,41000304,Mafil,D140,C,0.0018240280486382027,C,0.002414248933657793
19912,41000304,Panguipulli,D130,C,0.0010605057597943186,C,0.002414248933657793
19913,41000304,Temuco,D120,C,0.0030478295998319334,C,0.002414248933657793
19914,41000304,Los Muermos,D250,C,0.0012139524117426017,C,0.002414248933657793
19915,41000304,Rio Bueno,D180,C,0.0007535674786489914,C,0.002414248933657793
19916,41001528,Los Lagos,D160,C,0.0005982468488144983,C,0.0009653160447272523
19917,41001528,Osorno,D190,C,0.002478912547431808,C,0.0009653160447272523
19918,41001528,Purranque,D220,C,0.00038365316761079565,C,0.0009653160447272523
19919,41001528,Los Angeles,D110,C,0.0019416845170444977,C,0.0009653160447272523
19920,41001528,Rio Bueno,D180,C,0.0009806459414529092,C,0.0009653160447272523
19921,41001528,Santiago,D090,C,0.0005833812002152528,C,0.0009653160447272523
19922,22000602,Los Lagos,D160,C,0.0005945930610570806,C,0.00023994717970700612
19923,22000602,Puerto Montt,D260,C,0.0010334216383048563,C,0.00023994717970700612
19924,22000602,Puerto Varas,D240,C,0.000388592540803747,C,0.00023994717970700612
19925,22000602,Ancud,D270,C,0.000204023360849912,C,0.00023994717970700612
19926,22000602,Futrono,D170,C,0.0032555583658667718,C,0.00023994717970700612
19927,22000602,Mafil,D140,C,0.002814351968987513,C,0.00023994717970700612
19928,22000602,Panguipulli,D130,C,0.0009723048441237235,C,0.00023994717970700612
19929,22000602,Temuco,D120,C,0.0002361227665855108,C,0.00023994717970700612
19930,22000602,Valdivia,D150,C,0.0005431175662366936,C,0.00023994717970700612
19931,10000410,Los Lagos,D160,C,0.0005943494752065862,C,0.0009741509031069949
19932,10000410,Osorno,D190,C,0.0008119781006254746,C,0.0009741509031069949
19933,10000410,Puerto Montt,D260,C,0.001804999350780285,C,0.0009741509031069949
19934,10000410,Puerto Varas,D240,C,5.236563606051002e-05,C,0.0009741509031069949
19935,10000410,Purranque,D220,C,0.0015544262985276013,C,0.0009741509031069949
19936,10000410,Frutillar,D230,C,0.00023512322722002508,C,0.0009741509031069949
19937,10000410,Mafil,D140,C,0.003925743949457147,C,0.0009741509031069949
19938,10000410,Panguipulli,D130,C,0.002641507173189737,C,0.0009741509031069949
19939,10000410,Temuco,D120,C,0.000298960649419505,C,0.0009741509031069949
19940,10000410,Valdivia,D150,C,0.00608452250983245,C,0.0009741509031069949
19941,10000410,Rio Bueno,D180,C,0.002510771351930838,C,0.0009741509031069949
19942,10000533,Los Lagos,D160,C,0.0005941058893560917,C,0.001243322005607732
19943,10000533,Osorno,D190,C,0.0010660346244743474,C,0.001243322005607732
19944,10000533,Puerto Montt,D260,C,0.009043602173918563,C,0.001243322005607732
19945,10000533,Puerto Varas,D240,C,0.0003884443361733871,C,0.001243322005607732
19946,10000533,Purranque,D220,C,0.00045412127939912963,C,0.001243322005607732
19947,10000533,Frutillar,D230,C,0.00023862231115794847,C,0.001243322005607732
19948,10000533,Futrono,D170,C,0.005124758045649472,C,0.001243322005607732
19949,10000533,Mafil,D140,C,0.003795707884883466,C,0.001243322005607732
19950,10000533,Panguipulli,D130,C,0.0038157921141991234,C,0.001243322005607732
19951,10000533,Temuco,D120,C,0.0026940300147200932,C,0.001243322005607732
19952,10000533,Valdivia,D150,C,0.004403651421716486,C,0.001243322005607732
19953,10000533,Los Muermos,D250,C,0.0008460926451527663,C,0.001243322005607732
19954,10000533,Rio Bueno,D180,C,0.0006502250097039189,C,0.001243322005607732
19955,11000503,Los Lagos,D160,C,0.0005934969247298554,C,0.0003401883772467933
19956,11000503,Los Angeles,D110,C,0.0007672813749694809,C,0.0003401883772467933
19957,11000503,Futrono,D170,C,0.004904573061790834,C,0.0003401883772467933
19958,11000503,Mafil,D140,C,0.0014585818671638939,C,0.0003401883772467933
19959,11000503,Panguipulli,D130,C,0.0020310465856046302,C,0.0003401883772467933
19960,11000503,Valdivia,D150,C,0.0007351406540222569,C,0.0003401883772467933
19961,11000503,Los Muermos,D250,C,0.000263863092997579,C,0.0003401883772467933
19962,11000503,Rio Bueno,D180,C,0.0003313374946664631,C,0.0003401883772467933
19963,10001121,Los Lagos,D160,C,0.0005898431369724379,C,0.0009635998342075212
19964,10001121,Osorno,D190,C,0.00108092614371673,C,0.0009635998342075212
19965,10001121,Puerto Montt,D260,C,0.005013887085500792,C,0.0009635998342075212
19966,10001121,Puerto Varas,D240,C,0.0007488285956652932,C,0.0009635998342075212
19967,10001121,Purranque,D220,C,0.0009002817260857697,C,0.0009635998342075212
19968,10001121,Futrono,D170,C,0.0031231626535897033,C,0.0009635998342075212
19969,10001121,Mafil,D140,C,0.00031291929824750204,C,0.0009635998342075212
19970,10001121,Panguipulli,D130,C,0.003175563717575191,C,0.0009635998342075212
19971,10001121,Temuco,D120,C,0.00044171109071680404,C,0.0009635998342075212
19972,10001121,Valdivia,D150,C,0.005088946361313571,C,0.0009635998342075212
19973,10001121,Los Muermos,D250,C,0.00020510876791699037,C,0.0009635998342075212
19974,11000741,Los Lagos,D160,C,0.0005867983138412566,C,4.72602479036751e-05
19975,11000741,Purranque,D220,C,0.00022054455070156406,C,4.72602479036751e-05
19976,11000741,Temuco,D120,C,0.0002440448007738846,C,4.72602479036751e-05
19977,60002968,Los Lagos,D160,C,0.0005855803845887841,C,0.00015499878764350827
19978,60002968,Osorno,D190,C,7.532826971600354e-05,C,0.00015499878764350827
19979,60002968,Puerto Varas,D240,C,0.00018614501573207713,C,0.00015499878764350827
19980,60002968,Frutillar,D230,C,0.00036573033855512153,C,0.00015499878764350827
19981,60002968,Valdivia,D150,C,0.0012590224579807799,C,0.00015499878764350827
19982,60002968,Los Muermos,D250,C,0.0002539441888496071,C,0.00015499878764350827
19983,22000595,Los Lagos,D160,C,0.0005841188694858171,C,0.00011741136006348198
19984,22000595,Mafil,D140,C,0.002467162082293253,C,0.00011741136006348198
19985,22000595,Panguipulli,D130,C,0.0018351303016713207,C,0.00011741136006348198
19986,11002612,Los Lagos,D160,C,0.0005839970765605698,C,0.0007913301674605218
19987,11002612,Osorno,D190,C,0.0008497923516048713,C,0.0007913301674605218
19988,11002612,Puerto Varas,D240,C,0.0008324160071882961,C,0.0007913301674605218
19989,11002612,Purranque,D220,C,0.002123832229429821,C,0.0007913301674605218
19990,11002612,Los Angeles,D110,C,0.0007383010090434436,C,0.0007913301674605218
19991,11002612,Frutillar,D230,C,0.0010106267217228253,C,0.0007913301674605218
19992,11002612,Panguipulli,D130,C,0.003015589306777649,C,0.0007913301674605218
19993,11002612,Temuco,D120,C,0.000647991631427664,C,0.0007913301674605218
19994,11002612,Valdivia,D150,C,0.0002818457342497162,C,0.0007913301674605218
19995,11002612,Rio Bueno,D180,C,0.0009781253934298586,C,0.0007913301674605218
19996,11000849,Los Lagos,D160,C,0.0005833881119343336,C,0.00016387796131836122
19997,11000849,Purranque,D220,C,0.0005649242769307444,C,0.00016387796131836122
19998,11000849,Chimbarongo,D100,C,0.0021806001189449056,C,0.00016387796131836122
19999,11000849,Futrono,D170,C,0.0016554209400665015,C,0.00016387796131836122
20000,11000849,Panguipulli,D130,C,0.0007692222357921781,C,0.00016387796131836122
20001,11001571,Los Lagos,D160,C,0.0005811958392798831,C,0.0005926969287860098
20002,11001571,Osorno,D190,C,0.0006103271147555911,C,0.0005926969287860098
20003,11001571,Puerto Montt,D260,C,0.001305662710614449,C,0.0005926969287860098
20004,11001571,Puerto Varas,D240,C,0.0009429766614368069,C,0.0005926969287860098
20005,11001571,Purranque,D220,C,0.00028140069410370687,C,0.0005926969287860098
20006,11001571,Chimbarongo,D100,C,0.004211520061358705,C,0.0005926969287860098
20007,11001571,Los Angeles,D110,C,0.00102884663550373,C,0.0005926969287860098
20008,11001571,Mafil,D140,C,0.001482603307663958,C,0.0005926969287860098
20009,11001571,Valdivia,D150,C,0.000798200500795042,C,0.0005926969287860098
20010,11001571,Rio Bueno,D180,C,0.0008747829244847861,C,0.0005926969287860098
20011,22000718,Los Lagos,D160,C,0.0005798561171021633,C,2.3809399463875188e-05
20012,22000718,Mafil,D140,C,0.0003680084684609824,C,2.3809399463875188e-05
20013,10000262,Los Lagos,D160,C,0.000579734324176916,C,0.00013765539260256367
20014,10000262,Osorno,D190,C,1.2084347772296304e-05,C,0.00013765539260256367
20015,10000262,Puerto Varas,D240,C,0.0005691057805821466,C,0.00013765539260256367
20016,10000262,Los Angeles,D110,C,0.00027801947432056845,C,0.00013765539260256367
20017,10000262,Ancud,D270,C,0.0003064156818734686,C,0.00013765539260256367
20018,10000262,Futrono,D170,C,0.001778088651979126,C,0.00013765539260256367
20019,11003701,Los Lagos,D160,C,0.000578272809073949,C,0.0003347698252537456
20020,11003701,Osorno,D190,C,0.00017598112911134108,C,0.0003347698252537456
20021,11003701,Panguipulli,D130,C,0.007345592759336342,C,0.0003347698252537456
20022,10000783,Los Lagos,D160,C,0.000576811293970982,C,0.0009869660807202921
20023,10000783,Osorno,D190,C,0.0006036169241292352,C,0.0009869660807202921
20024,10000783,Purranque,D220,C,0.0005965317312558883,C,0.0009869660807202921
20025,10000783,Chimbarongo,D100,C,0.0009233219380120447,C,0.0009869660807202921
20026,10000783,Los Angeles,D110,C,0.007840192820969438,C,0.0009869660807202921
20027,10000783,Rio Bueno,D180,C,0.0003863312697148387,C,0.0009869660807202921
20028,11002394,Los Lagos,D160,C,0.0005764459151952403,C,9.371073450578693e-05
20029,11002394,Puerto Montt,D260,C,0.005059032589954142,C,9.371073450578693e-05
20030,11002394,Panguipulli,D130,C,4.18954349435327e-06,C,9.371073450578693e-05
20031,25000851,Los Lagos,D160,C,0.0005760805364194985,C,0.0007666465480840136
20032,25000851,Osorno,D190,C,0.00031937204826783087,C,0.0007666465480840136
20033,25000851,Puerto Montt,D260,C,0.000542566880793892,C,0.0007666465480840136
20034,25000851,Puerto Varas,D240,C,0.0008525718369172471,C,0.0007666465480840136
20035,25000851,Purranque,D220,C,0.0020677525856551723,C,0.0007666465480840136
20036,25000851,Los Angeles,D110,C,0.001114914830693708,C,0.0007666465480840136
