IdMaterial;IdCeSum;2021/12;2022/1;2022/10;2022/11;2022/2;2022/3;2022/4;2022/5;2022/6;2022/7;2022/8;2022/9;Porcentaje;Provision;LeadTime;Sucursal;ABC_Sucursal;ABC;Margen_Total;Margen_Suc;UMBase;MAPE_x;AcumProy;AcumEsp;AcumPost;MeanSupply;Trim Proy 2022/12 - 2023/2;Trim Proy 2023/3 - 2023/5;DdaProy 2022/12;DdaProy 2023/1;DdaProy 2023/2;DdaProy 2023/3;DdaProy 2023/4;DdaProy 2023/5;PeriodROP;MeanSupply2;StdSupply2;DdaAnual;Trim 2021/12 - 2022/2;Trim 2022/3 - 2022/5;Trim 2022/6 - 2022/8;Trim 2022/9 - 2022/11;MAPE_y;ServiceLevel
10001146;D130;0;0;0;0;0;0;0;0;0;0;0;0;0,0;Directo;;Panguipulli;C;C;1,069207211118862e-05;0,0001294348437465;UN  ;0,7266142395032182;0,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0;0;0;0;0,7266142395032182;0,9
10001146;D180;0;0;0;0;0;0;0;0;0;0;0;0;0,0;Directo;;;B;B;;;UN  ;0,7266142395032182;0,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;0;0;0;0;0,7266142395032182;0,95
10001146;D190;0;0;0;0;0;0;0;0;0;0;8;0;1,0;Directo;;Osorno;C;C;1,069207211118862e-05;2,22171859664578e-05;UN  ;0,7266142395032182;6,766925974047208;0;8;1,1266666666666667;3,3994516788885596;3,3674742951586487;1,14;1,13;1,13;1,14;1,11;1,11;;0,0;0,0;14,76;0;0;8;0;0,7266142395032182;0,9
