,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE_x,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,MAPE_y,ServiceLevel
0,25000681,D130,145,1129,16,254,273,511,253,270,73,108,197,10,0.176569995638901,Directo,,Panguipulli,A,A,0.1247820934653974,0.4031706853249294,UN  ,0.1420037646675244,667.8365044374628,2581,658,111.30619385085039,310.5925637505725,357.2439406868904,123.1505091583079,64.03487461840383,123.40653565198429,101.99565798081116,131.2144608591365,124.03512483645879,,0.0,0.0,1325.8371631051023,1547,1034,378,280,0.1420037646675244,0.98
1,25000681,D140,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.1420037646675244,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.1420037646675244,0.95
2,25000681,D150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.1420037646675244,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.1420037646675244,0.95
3,25000681,D160,89,488,176,14,863,433,0,0,124,63,358,83,0.14669646750981247,Directo,,Los Lagos,A,A,0.1247820934653974,0.2942127336612799,UN  ,0.1420037646675244,554.8465679040484,1873,818,92.47451918883559,258.0440225541187,296.80254534992963,102.31491822939381,53.200940907108595,102.52762810728302,84.73921445704318,109.01454590056694,103.04986753161796,,0.0,0.0,1372.8471151330136,1440,433,545,273,0.1420037646675244,0.98
4,25000681,D170,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.1420037646675244,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.1420037646675244,0.95
5,25000681,D180,0,0,126,27,0,18,126,0,0,144,15,156,0.03336240732664632,Directo,,Rio Bueno,B,A,0.1247820934653974,0.0586546037210056,UN  ,0.1420037646675244,126.18584153001771,144,468,21.030994330571303,58.685597102608945,67.50024442740876,23.26894461404274,12.099210641081555,23.317320104666376,19.271794592237246,24.792605756650676,23.43609027474924,,0.0,0.0,594.1859659834279,0,144,159,309,0.1420037646675244,0.95
6,25000681,D190,0,0,0,0,50,0,0,0,0,0,0,0,0.002725686873092019,Directo,,Osorno,A,A,0.1247820934653974,0.1306235880666827,UN  ,0.1420037646675244,10.309300778596215,50,0,1.7182184910597469,4.794574926683737,5.5147258519124795,1.9010575665067597,0.9884976013955517,1.9050098124727428,1.5744930222416047,2.025539686000872,1.9147132577409507,,0.0,0.0,10.309310946358481,50,0,0,0,0.1420037646675244,0.98
7,25000681,D220,977,0,156,93,25,951,492,64,219,280,60,172,0.1901984300043611,Directo,,Purranque,A,A,0.1247820934653974,0.4381493722743649,UN  ,0.1420037646675244,719.383008330444,2509,980,119.89728630614916,334.5654383839912,384.81756994645286,132.6557969908417,68.9773626253816,132.93158471434802,109.86812309201919,141.34215928914085,133.60869112516355,,0.0,0.0,1699.383717836895,1002,1507,559,421,0.1420037646675244,0.98
8,25000681,D230,172,401,10,143,0,0,192,176,2,0,79,8,0.06448975141735717,Directo,,Frutillar,A,A,0.1247820934653974,0.3449002918726637,UN  ,0.1420037646675244,243.9180564215865,941,242,40.653049498473614,113.43964276533723,130.47841365624927,44.97902202354994,23.387853249018754,45.0725321631051,37.25250490623637,47.92426897078064,45.3021156781509,,0.0,0.0,485.91829699084167,573,368,81,161,0.1420037646675244,0.98
9,25000681,D240,0,0,57,30,22,0,0,415,0,340,24,0,0.04840819886611426,Directo,,Puerto Varas,B,A,0.1247820934653974,0.1103218965890009,UN  ,0.1420037646675244,183.09318182786882,437,451,30.515560401221112,85.15165069790318,97.94153112996565,33.76278238116006,17.555717400785,33.832974269515915,27.962996075010903,35.97358482337549,34.00530745747929,,0.0,0.0,634.0933624073267,22,415,364,87,0.1420037646675244,0.95
10,25000681,D250,0,50,0,0,205,3,6,0,0,0,0,0,0.01439162668992586,Directo,,Los Muermos,B,A,0.1247820934653974,0.0482839602259818,UN  ,0.1420037646675244,54.43310811098802,264,0,9.072193632795463,25.31535561289013,29.117752498097893,10.03758395115569,5.219267335368513,10.058451809856082,8.313323157435674,10.694849542084604,10.10968600087222,,0.0,0.0,54.43316179677278,255,9,0,0,0.1420037646675244,0.95
11,25000681,D260,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,Puerto Montt,B,A,0.1247820934653974,0.0647359172949242,UN  ,0.1420037646675244,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.1420037646675244,0.95
12,25000681,D270,0,0,88,0,12,0,0,0,8,0,52,24,0.01003052769297863,Directo,,Ancud,C,A,0.1247820934653974,0.0041339472211016,UN  ,0.1420037646675244,37.93822686523408,12,172,6.323044047099869,17.64403573019615,20.294191135037924,6.995891844744876,3.6376711731356304,7.010436109899694,5.794134321849105,7.45398604448321,7.046144788486699,,0.0,0.0,209.93826428259922,12,0,60,112,0.1420037646675244,0.9
