,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE_x,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,MAPE_y,ServiceLevel
0,10000048,D100,1,0,0,1,0,0,0,0,0,0,0,0,0.000441306266548985,Directo,,Chimbarongo,C,B,0.035405346477452,0.0008883730288691,UN  ,0.4259359942638146,1.666451261800512,1,1,0.27774198293615776,1.6594218834833852,0.007029378317126968,1.1626963812886144,0.4653574580759047,0.03136804942630186,0.005957634598411298,0.00088261253309797,0.00018976169461606355,,0.0,0.0,2.6664518976169465,1,0,0,1,0.4259359942638146,0.9
1,10000048,D110,87,0,15,121,0,0,0,0,0,0,0,0,0.049205648720211825,Directo,,Los Angeles,B,B,0.035405346477452,0.0286562571950632,UN  ,0.4259359942638146,185.80931569075707,87,136,30.96823109738158,185.02554000839743,0.7837756823596569,129.64064651368048,51.88735657546337,3.4975375110326565,0.6642762577228596,0.09841129744042365,0.021158428949691086,,0.0,0.0,321.8093865842895,87,0,0,136,0.4259359942638146,0.95
2,10000048,D120,135,22,1,48,4,18,0,1,0,0,3,0,0.05119152691968226,Directo,,Temuco,B,B,0.035405346477452,0.0509173749431836,UN  ,0.4259359942638146,193.3083463688594,180,52,32.21807002059429,192.49293848407268,0.8154078847867283,134.87278022947928,53.98146513680494,3.638693733451015,0.6910856134157105,0.10238305383936452,0.02201235657546337,,0.0,0.0,245.30842012356575,161,19,3,49,0.4259359942638146,0.95
3,10000048,D130,34,7,20,24,3,0,0,0,0,0,0,1,0.01963812886142983,Directo,,Panguipulli,B,B,0.035405346477452,0.0641866728632514,UN  ,0.4259359942638146,74.15708115012278,44,45,12.35951824065902,73.84427381501062,0.31280733511215003,51.739988967343336,20.70840688437776,1.3958781994704323,0.2651147396293027,0.03927625772285966,0.008444395410414827,,0.0,0.0,119.15710944395411,44,0,0,45,0.4259359942638146,0.95
4,10000048,D140,37,0,1,16,0,0,0,0,0,0,0,0,0.011915269196822596,Directo,,Mafil,B,B,0.035405346477452,0.0355209844962548,UN  ,0.4259359942638146,44.994184068613826,37,17,7.499033539276259,44.8043908540514,0.18979321456242812,31.392802294792588,12.564651368049427,0.8469373345101501,0.16085613415710504,0.02383053839364519,0.005123565754633716,,0.0,0.0,61.994201235657556,37,0,0,17,0.4259359942638146,0.95
5,10000048,D150,19,0,6,7,4,0,0,0,0,0,0,0,0.00794351279788173,Directo,,Valdivia,C,B,0.035405346477452,0.0066186076311733,UN  ,0.4259359942638146,29.996122712409214,23,13,4.9993556928508385,29.869593902700927,0.1265288097082854,20.928534863195058,8.376434245366283,0.5646248896734333,0.10723742277140334,0.01588702559576346,0.0034157105030891434,,0.0,0.0,42.99613415710503,23,0,0,13,0.4259359942638146,0.9
6,10000048,D160,31,66,39,42,1,0,0,0,0,0,0,0,0.03949691085613416,Directo,,Los Lagos,B,B,0.035405346477452,0.0345444927666536,UN  ,0.4259359942638146,149.14738793114583,98,81,24.85790747278611,148.51825857176297,0.6291293593828636,104.061326125331,41.649492497793474,2.807440423654016,0.5332082965578111,0.07899382171226832,0.01698367166813769,,0.0,0.0,230.14744483671666,98,0,0,81,0.4259359942638146,0.95
7,10000048,D170,4,24,0,2,0,0,0,0,0,0,0,0,0.006619593998234775,Directo,,Futrono,B,B,0.035405346477452,0.0354730346947946,UN  ,0.4259359942638146,24.99676892700768,28,2,4.166129744042364,24.891328252250776,0.10544067475690452,17.440445719329215,6.98036187113857,0.4705207413945278,0.08936451897616947,0.01323918799646955,0.0028464254192409532,,0.0,0.0,26.996778464254188,28,0,0,2,0.4259359942638146,0.95
8,10000048,D180,73,17,56,61,0,0,0,0,0,0,0,0,0.045675198587819946,Directo,,Rio Bueno,B,B,0.035405346477452,0.0380922784699317,UN  ,0.4259359942638146,172.477705596353,90,117,28.746295233892315,171.75016494053034,0.7275406558226412,120.33907546337159,48.16449691085613,3.246593115622242,0.6166151809355692,0.09135039717563989,0.019640335392762578,,0.0,0.0,289.4777714033539,90,0,0,117,0.4259359942638146,0.95
9,10000048,D190,310,6,49,265,6,0,0,0,0,0,6,0,0.1416593115622242,Directo,,Osorno,B,B,0.035405346477452,0.0236501944612943,UN  ,0.4259359942638146,534.9308550379644,322,320,89.15517652250662,532.6744245981666,2.256430439797757,373.22553839364525,149.37974404236542,10.069143865842895,1.9124007060900265,0.2833186231244484,0.060913503971756405,,0.0,0.0,854.9310591350397,322,0,6,314,0.4259359942638146,0.95
10,10000048,D220,467,0,0,1224,0,0,0,0,0,0,0,0,0.3731244483671668,Directo,,Purranque,B,B,0.035405346477452,0.0641033965501329,UN  ,0.4259359942638146,1408.9845418523328,467,1224,234.83084657252132,1403.041202485202,5.943339367130851,983.0597903795234,393.45973080317737,26.521685789938214,5.037180052956752,0.7462488967343336,0.16044351279788172,,0.0,0.0,2632.985079435128,467,0,0,1224,0.4259359942638146,0.95
11,10000048,D230,59,102,0,23,0,0,14,0,0,0,0,0,0.043689320388349516,Directo,,Frutillar,B,B,0.035405346477452,0.0355126592882371,UN  ,0.4259359942638146,164.9786749182507,175,23,27.49645631067961,164.28276646485511,0.6959084533955698,115.10694174757282,46.070388349514566,3.1054368932038834,0.5898058252427185,0.08737864077669903,0.018786407766990292,,0.0,0.0,187.97873786407766,161,14,0,23,0.4259359942638146,0.95
12,10000048,D240,231,18,14,129,16,5,0,0,0,0,0,1,0.09135039717563989,Directo,,Puerto Varas,B,B,0.035405346477452,0.0533584094777477,UN  ,0.4259359942638146,344.955411192706,270,144,57.49259046778463,343.5003298810607,1.4550813116452823,240.67815092674317,96.32899382171226,6.493186231244484,1.2332303618711384,0.18270079435127978,0.039280670785525156,,0.0,0.0,488.9555428067078,265,5,0,144,0.4259359942638146,0.95
13,10000048,D250,122,92,0,6,1,0,55,0,0,0,0,0,0.06090026478375993,Directo,,Los Muermos,B,B,0.035405346477452,0.0534307075257414,UN  ,0.4259359942638146,229.97027412847063,270,6,38.328393645189756,229.00021992070714,0.9700542077635215,160.45210061782876,64.21932921447484,4.3287908208296555,0.822153574580759,0.12180052956751986,0.026187113857016768,,0.0,0.0,235.97036187113855,215,55,0,6,0.4259359942638146,0.95
14,10000048,D260,127,1,9,17,6,0,0,1,0,0,0,0,0.03552515445719329,Directo,,Puerto Montt,B,B,0.035405346477452,0.0739841790890313,UN  ,0.4259359942638146,134.14932657494123,135,26,22.358229626360693,133.5834616204125,0.5658649545287209,93.59705869373346,37.461275375110326,2.525127978817299,0.4795895851721095,0.07105030891438659,0.015275816416593115,,0.0,0.0,160.14937775816415,134,1,0,26,0.4259359942638146,0.95
15,10000048,D270,31,24,5,8,0,1,0,0,0,8,0,21,0.021624007060900265,Directo,,Ancud,C,B,0.035405346477452,0.0214078933863442,UN  ,0.4259359942638146,81.6561118282251,56,42,13.609357163871728,81.31167229068586,0.3444395375392214,56.9721226831421,22.80251544571933,1.5370344218887908,0.2919240953221536,0.04324801412180053,0.009298323036187113,,0.0,0.0,123.65614298323037,55,1,8,34,0.4259359942638146,0.9
