,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE_x,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,MAPE_y,ServiceLevel
0,10000220,D110,0,1,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,Directo,,Los Angeles,C,C,0.0002234498039363,0.000149179052312,UN  ,0.3665857457916661,0.8172619066965305,1,0,0.13622222222222222,0.3690476211858911,0.44821428551063963,0.15,0.119,0.1,0.11266666666666666,0.18333333333333332,0.15233333333333335,,0.0,0.0,0.8173333333333334,1,0,0,0,0.3665857457916661,0.9
1,10000220,D130,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.3665857457916661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.3665857457916661,0.95
2,10000220,D150,0,0,3,0,0,0,0,0,0,1,3,3,0.3333333333333333,Directo,,Valdivia,C,C,0.0002234498039363,0.0008561586888766,UN  ,0.3665857457916661,8.172619066965305,0,10,1.362222222222222,3.6904762118589103,4.482142855106396,1.5,1.19,1.0,1.1266666666666665,1.8333333333333333,1.5233333333333334,,0.0,0.0,18.173333333333332,0,0,4,6,0.3665857457916661,0.9
3,10000220,D170,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.3665857457916661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.3665857457916661,0.95
4,10000220,D180,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.3665857457916661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.3665857457916661,0.95
5,10000220,D190,1,0,1,3,2,3,0,0,1,0,2,1,0.4666666666666667,Directo,,Osorno,C,C,0.0002234498039363,0.0003361700422519,UN  ,0.3665857457916661,11.44166669375143,6,8,1.9071111111111112,5.166666696602475,6.274999997148956,2.1,1.666,1.4,1.5773333333333333,2.566666666666667,2.1326666666666667,,0.0,0.0,19.442666666666668,3,3,3,5,0.3665857457916661,0.9
6,10000220,D220,1,0,0,0,1,0,1,1,0,0,1,0,0.16666666666666666,Directo,,Purranque,C,C,0.0002234498039363,0.0011449446514496,UN  ,0.3665857457916661,4.086309533482653,4,1,0.681111111111111,1.8452381059294551,2.241071427553198,0.75,0.595,0.5,0.5633333333333332,0.9166666666666666,0.7616666666666667,,0.0,0.0,5.086666666666666,2,2,1,0,0.3665857457916661,0.9
7,10000220,D240,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.3665857457916661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.3665857457916661,0.95
8,10000220,D250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.3665857457916661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.3665857457916661,0.95
9,10000220,D260,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.3665857457916661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.3665857457916661,0.95
10,10000220,D270,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.3665857457916661,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0.3665857457916661,0.95
