,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE_x,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,MAPE_y,ServiceLevel
0,11003493,D100,0,0,0,2,0,0,0,2,0,6,1,1,0.0012594458438287153,Directo,,Chimbarongo,C,A,0.0765613316835198,0.0051542580600056,UN  ,0.059787632170779356,6.599692316950044,2,10,1.0999496221662468,3.215757683366426,3.383934633583617,1.1269773299748111,0.967544080604534,1.121234256926952,1.1379848866498739,1.125617128463476,1.1203400503778336,,0.0,0.0,16.59969773299748,0,2,7,3,0.059787632170779356,0.9
1,11003493,D110,22,18,14,22,62,56,28,42,92,26,38,38,0.048068849706129305,Directo,,Los Angeles,B,A,0.0765613316835198,0.046451904033697,UN  ,0.059787632170779356,251.88825676359335,228,230,41.98141057934509,122.7347515818186,129.15350518177473,43.01296809403863,36.92793240973972,42.79377413937868,43.43308984047019,42.96105373635601,42.75964525608732,,0.0,0.0,481.88846347607057,102,126,156,74,0.059787632170779356,0.95
2,11003493,D120,12,10,37,0,35,46,42,18,45,45,14,27,0.034739714525608735,Directo,,Temuco,B,A,0.0765613316835198,0.0533384408866946,UN  ,0.059787632170779356,182.04151307587207,163,168,30.340277078085645,88.70131609952392,93.34019697634812,31.08579135180521,26.6880908900084,30.92737825356843,31.389416456759026,31.048272460117552,30.902713056255248,,0.0,0.0,350.0416624685139,57,106,104,64,0.059787632170779356,0.95
3,11003493,D130,47,28,54,6,5,24,15,66,22,53,28,66,0.04345088161209068,Directo,,Panguipulli,B,A,0.0765613316835198,0.0916189216551199,UN  ,0.059787632170779356,227.6893849347765,185,229,37.948261964735515,110.9436400761417,116.7457448586348,38.88071788413099,33.38027078085642,38.68258186397985,39.26047858942065,38.833790931989924,38.65173173803526,,0.0,0.0,456.6895717884131,80,105,103,126,0.059787632170779356,0.95
4,11003493,D140,7,2,13,0,3,0,1,3,0,0,2,0,0.003253568429890848,Directo,,Mafil,C,A,0.0765613316835198,0.020757086879042,UN  ,0.059787632170779356,17.049205152120948,16,15,2.8415365239294705,8.307374015363267,8.741831136757677,2.9113581024349284,2.499488874895046,2.8965218303946263,2.9397942905121743,2.907844248530646,2.8942117968094037,,0.0,0.0,32.04921914357682,12,4,2,13,0.059787632170779356,0.9
5,11003493,D150,6,6,10,12,17,14,25,22,33,25,27,18,0.022565071368597818,Directo,,Valdivia,B,A,0.0765613316835198,0.0433405141576912,UN  ,0.059787632170779356,118.24448734535495,90,125,19.70743073047859,57.61565849364847,60.62882885170648,20.191677162048702,17.3351647774979,20.088780436607895,20.388895885810243,20.167306884970614,20.07275923593619,,0.0,0.0,243.24458438287155,29,61,85,40,0.059787632170779356,0.95
6,11003493,D160,96,52,100,64,56,109,42,63,77,74,78,99,0.09550797649034425,Directo,,Los Lagos,A,A,0.0765613316835198,0.2106928697942016,UN  ,0.059787632170779356,500.4766673687117,418,492,83.41284634760706,243.86162432195397,256.61504304675765,85.46244752308985,73.37209277917717,85.02693115029386,86.29718723761545,85.35929890848027,84.95912048698573,,0.0,0.0,992.4770780856423,204,214,229,263,0.059787632170779356,0.98
7,11003493,D170,3,1,5,12,0,20,6,4,4,4,18,10,0.009130982367758186,Directo,,Futrono,B,A,0.0765613316835198,0.0482012927326142,UN  ,0.059787632170779356,47.847769297887815,34,53,7.974634760705289,23.314243204406587,24.533526093481225,8.17058564231738,7.014694584382871,8.128948362720402,8.250390428211587,8.160724181360202,8.122465365239295,,0.0,0.0,100.84780856423174,4,30,26,27,0.059787632170779356,0.95
8,11003493,D180,117,86,75,126,112,107,100,90,101,90,139,144,0.13507556675062973,Directo,,Rio Bueno,A,A,0.0765613316835198,0.1895087015771886,UN  ,0.059787632170779356,707.8170009928923,612,675,117.96959697733,344.8900115410492,362.926989451843,120.8683186397985,103.76910264483628,120.25237405541563,122.04887909319899,120.72243702770781,120.15647040302267,,0.0,0.0,1382.81758186398,315,297,330,345,0.059787632170779356,0.98
9,11003493,D190,370,233,232,42,180,310,245,321,248,331,230,222,0.3110831234256927,Directo,,Osorno,A,A,0.0765613316835198,0.0938591741822618,UN  ,0.059787632170779356,1630.124002286661,1659,1305,271.68755667506304,794.2921477915073,835.8318544951535,278.3634005037784,238.98338790931993,276.9448614609572,281.0822670025189,278.0274307304786,276.72399244332496,,0.0,0.0,2935.1253400503783,783,876,809,496,0.059787632170779356,0.98
