,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE_x,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,MAPE_y,ServiceLevel
0,10000060,D110,17,4,18,18,15,8,16,15,20,24,19,10,0.08059570740254052,Directo,,Los Angeles,B,A,0.089409286500546,0.0840689427472462,UN  ,0.07006883221903028,79.70977677880941,75,109,13.284993429697765,32.458434493407594,47.25134228540181,9.748050810337276,10.442785808147175,12.267472623740693,14.466929478756024,16.712325886990804,16.07239597021463,,0.0,0.0,188.7099605781866,36,39,63,46,0.07006883221903028,0.95
1,10000060,D120,2,5,16,6,9,13,6,15,6,9,8,14,0.04774419623302672,Directo,,Temuco,B,A,0.089409286500546,0.0735251684318302,UN  ,0.07006883221903028,47.21937863527296,50,59,7.869914586070959,19.228094346638194,27.991284288634766,5.774660534384582,6.186215505913272,7.267144108628997,8.570083223828297,9.900236530880422,9.521147612790188,,0.0,0.0,106.21948751642576,16,34,23,36,0.07006883221903028,0.95
2,10000060,D130,8,7,8,13,4,19,15,19,6,1,9,15,0.05431449846692948,Directo,,Panguipulli,A,A,0.089409286500546,0.1269117463026964,UN  ,0.07006883221903028,53.71745826398025,72,52,8.95293035479632,21.874162375992075,31.843295887988177,6.56933858957512,7.037529566360052,8.267209811651336,9.749452474813841,11.262654402102497,10.831397284275075,,0.0,0.0,105.71758212877793,19,53,16,36,0.07006883221903028,0.98
3,10000060,D140,1,0,0,3,0,3,3,2,1,1,2,0,0.00700832238282961,Directo,,Mafil,B,A,0.089409286500546,0.0521108318773457,UN  ,0.07006883221903028,6.931284937287774,9,7,1.1552168199737187,2.822472564644139,4.108812372643635,0.8476565922032413,0.9080683311432325,1.066736749890495,1.257993867717915,1.4532457293035481,1.3975996495838807,,0.0,0.0,13.931300919842313,1,8,4,3,0.07006883221903028,0.95
4,10000060,D150,2,4,5,0,4,11,1,10,3,10,2,7,0.025843188786684186,Directo,,Valdivia,B,A,0.089409286500546,0.0483230783902316,UN  ,0.07006883221903028,25.559113206248668,32,27,4.2598620236530875,10.407867582125261,15.151245624123405,3.1257336837494525,3.34850197109067,3.9335917652212,4.638852387209812,5.358843626806833,5.15364870784056,,0.0,0.0,52.55917214191852,10,22,15,12,0.07006883221903028,0.95
5,10000060,D160,1,13,9,5,2,6,3,4,2,14,4,5,0.029785370127025843,Directo,,Los Lagos,B,A,0.089409286500546,0.0811899652070983,UN  ,0.07006883221903028,29.457960983473043,29,39,4.909671484888305,11.99550839973759,17.462452583735452,3.6025405168637756,3.8592904073587384,4.5336311870346035,5.3464739378011386,6.176294349540079,5.939798510731493,,0.0,0.0,68.45802890932983,16,13,20,19,0.07006883221903028,0.95
6,10000060,D170,4,6,4,1,5,3,6,6,8,1,5,9,0.025405168637757335,Directo,,Futrono,B,A,0.089409286500546,0.1313123452120917,UN  ,0.07006883221903028,25.12590789766818,30,28,4.187660972404731,10.231463046835003,14.894444850833178,3.0727551467367498,3.2917477003942177,3.866920718353044,4.560227770477442,5.268015768725362,5.066298729741567,,0.0,0.0,53.125965834428385,15,15,14,14,0.07006883221903028,0.95
7,10000060,D180,3,6,6,24,7,23,31,17,16,10,22,25,0.08322382829610162,Directo,,Rio Bueno,A,A,0.089409286500546,0.1399051566662281,UN  ,0.07006883221903028,82.30900863029231,87,103,13.71819973718791,33.51686170514915,48.79214692514317,10.065922032413491,10.783311432325887,12.667498904949628,14.93867717915024,17.25729303547963,16.596495838808583,,0.0,0.0,185.30919842312744,16,71,48,55,0.07006883221903028,0.98
8,10000060,D190,53,62,49,32,34,52,68,86,81,73,79,62,0.3201927288655278,Directo,,Osorno,A,A,0.089409286500546,0.0974835027591616,UN  ,0.07006883221903028,316.6730805723352,355,376,52.77896846254927,128.95171529717908,187.7213652751561,38.72731055628559,41.48737187910643,48.73653526062199,57.47459483136224,66.39516425755585,63.85283399036355,,0.0,0.0,692.6738107752956,149,206,233,143,0.07006883221903028,0.98
9,10000060,D220,16,7,22,11,37,45,89,40,42,28,24,26,0.16951379763469118,Directo,,Purranque,A,A,0.089409286500546,0.2507100918305169,UN  ,0.07006883221903028,167.65045442064803,234,153,27.941806833114324,68.2685551573301,99.38189926331793,20.502693823915898,21.963902759526935,25.801695137976346,30.427726675427067,35.150381077529566,33.804441524310114,,0.0,0.0,320.6508409986859,60,174,94,59,0.07006883221903028,0.98
