,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE_x,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,MAPE_y,ServiceLevel
0,23000058,D090,0,1,0,0,0,0,0,0,0,0,2,0,0.0009428032683846638,Directo,,Santiago,C,A,0.2221785431515082,0.0033633442128907,UN  ,0.09366042801939192,1.5347773978753991,1,2,0.25579666876178503,0.7324622073736401,0.802315190501759,0.2713293526084224,0.2500785669390321,0.21105593966059083,0.23957573852922692,0.2683595223130107,0.29438089252042743,,0.0,0.0,3.5347800125707103,1,0,2,0,0.09366042801939192,0.9
1,23000058,D100,0,7,1,13,5,5,3,3,11,4,1,4,0.017913262099308613,Directo,,Chimbarongo,B,A,0.2221785431515082,0.1599576269541011,UN  ,0.09366042801939192,29.16077055963259,23,34,4.8601367064739165,13.916781940099161,15.243988619533424,5.155257699560026,4.751492771841609,4.010062853551227,4.551939032055312,5.098830923947204,5.593236957888122,,0.0,0.0,63.1608202388435,12,11,16,18,0.09366042801939192,0.95
2,23000058,D110,28,16,25,21,2,10,25,41,31,8,25,14,0.07730986800754243,Directo,,Los Angeles,A,A,0.2221785431515082,0.1841926590564819,UN  ,0.09366042801939192,125.85174662578274,122,124,20.975326838466373,60.061901004638486,65.78984562114424,22.249006913890636,20.50644248900063,17.30658705216845,19.645210559396606,22.005480829666876,24.13923318667505,,0.0,0.0,249.85196103079824,46,76,64,60,0.09366042801939192,0.98
3,23000058,D120,12,11,33,33,14,32,29,35,24,19,28,55,0.1021370207416719,Directo,,Temuco,A,A,0.2221785431515082,0.4179889823609617,UN  ,0.09366042801939192,166.26755143650158,133,192,27.71130578252671,79.35007246547767,86.9174789710239,29.39401319924576,27.09184475172847,22.864393463230673,25.954038340666248,29.072281583909486,31.891263356379635,,0.0,0.0,358.2678346951603,37,96,71,121,0.09366042801939192,0.98
4,23000058,D130,16,10,11,20,8,6,7,17,19,8,10,13,0.04556882463859208,Directo,,Panguipulli,A,A,0.2221785431515082,0.3070545092309105,UN  ,0.09366042801939192,74.18090756397763,64,81,12.363505656819612,35.40234002305927,38.77856754091836,13.114252042740416,12.08713073538655,10.201037083595224,11.579494028912634,12.97071024512885,14.228409805153992,,0.0,0.0,155.18103394091767,34,30,37,44,0.09366042801939192,0.98
5,23000058,D140,8,5,6,7,0,6,4,7,8,2,10,9,0.02262727844123193,Directo,,Mafil,A,A,0.2221785431515082,0.4148672525873942,UN  ,0.09366042801939192,36.834657549009584,30,42,6.139120050282841,17.57909297696736,19.255564572042218,6.511904462602137,6.00188560653677,5.06534255185418,5.749817724701446,6.440628535512256,7.065141420490258,,0.0,0.0,78.83472030169705,13,17,20,22,0.09366042801939192,0.98
6,23000058,D150,7,5,7,5,4,3,17,6,4,11,11,11,0.028598365807668134,Directo,,Valdivia,A,A,0.2221785431515082,0.1360885018956086,UN  ,0.09366042801939192,46.55491440222044,42,49,7.75916561910748,22.218020290333747,24.336894111886693,8.230323695788814,7.585716530483973,6.402030169704589,7.26713073538655,8.140238843494657,8.929553739786298,,0.0,0.0,95.55499371464488,16,26,26,23,0.09366042801939192,0.98
7,23000058,D160,17,7,15,18,11,6,14,15,8,6,14,5,0.04274041483343809,Directo,,Los Lagos,A,A,0.2221785431515082,0.2915202574628389,UN  ,0.09366042801939192,69.57657537035142,70,66,11.596115650534253,33.204953400938344,36.37162196941308,12.300263984915148,11.336895034569453,9.567869264613451,10.860766813324952,12.165631678189817,13.345267127592708,,0.0,0.0,135.57669390320552,35,35,28,38,0.09366042801939192,0.98
8,23000058,D170,11,12,24,2,3,4,7,11,6,5,9,6,0.03142677561282212,Directo,,Futrono,A,A,0.2221785431515082,0.369827017172056,UN  ,0.09366042801939192,51.15924659584664,48,52,8.526555625392835,24.415406912454667,26.74383968339197,9.04431175361408,8.335952231301068,7.035197988686361,7.98585795097423,8.945317410433688,9.81269641734758,,0.0,0.0,103.15933375235701,26,22,20,32,0.09366042801939192,0.98
9,23000058,D180,14,17,28,15,3,8,13,34,26,15,11,21,0.06442489000628536,Directo,,Rio Bueno,A,A,0.2221785431515082,0.2913491530412523,UN  ,0.09366042801939192,104.87645552148562,89,116,17.47943903205531,50.051584170532074,54.824871350953536,18.540839094908865,17.08870207416719,14.422155876807041,16.371008799497172,18.337900691389063,20.11602765556254,,0.0,0.0,220.87663419233186,34,55,52,64,0.09366042801939192,0.98
