,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11
0,41700010,D090,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,L   ,0.17546229950447223,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
1,41700010,D100,0,0,0,0,0,0,0,0,0,0,420,630,0.018115942028985508,Directo,,,B,B,,,L   ,0.17546229950447223,552.4041637684743,0,1050,92.06736062807904,251.25211562885622,301.152048139618,56.531340579710154,96.75561594202898,97.96503623188406,99.17463768115941,100.3840579710145,101.59347826086957,,0.0,0.0,1602.4041666666667,0,0,420,630
2,41700010,D120,0,0,420,0,0,0,0,0,0,0,210,0,0.010869565217391304,Directo,,Temuco,B,A,0.1394592144607281,0.0336448022850703,L   ,0.17546229950447223,331.44249826108455,0,630,55.24041637684743,150.75126937731372,180.69122888377078,33.91880434782609,58.05336956521739,58.779021739130435,59.50478260869565,60.23043478260869,60.95608695652174,,0.0,0.0,961.4425,0,0,210,420
3,41700010,D160,0,630,0,210,210,630,0,840,420,420,420,210,0.06884057971014493,Directo,,Los Lagos,A,A,0.1394592144607281,0.2539975622951143,L   ,0.17546229950447223,2099.1358223202024,2310,1680,349.8559703867004,954.7580393896536,1144.3777829305484,214.81909420289855,367.67134057971015,372.26713768115945,376.86362318840577,381.4594202898551,386.0552173913043,,0.0,0.0,3779.1358333333333,840,1470,1260,420
4,41700010,D180,0,0,0,0,210,630,0,210,210,210,0,210,0.028985507246376812,Directo,,Rio Bueno,A,A,0.1394592144607281,0.4229734692690851,L   ,0.17546229950447223,883.8466620295588,1050,630,147.30777700492646,402.00338500616994,481.8432770233888,90.45014492753624,154.80898550724638,156.74405797101448,158.67942028985507,160.61449275362318,162.54956521739132,,0.0,0.0,1513.8466666666668,210,840,420,210
5,41700010,D190,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,Osorno,A,A,0.1394592144607281,0.2122402821543707,L   ,0.17546229950447223,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
6,41700010,D210,5040,5040,5040,4410,3570,420,5040,4620,2520,5670,4410,630,0.8007246376811594,Directo,,,B,B,,,L   ,0.17546229950447223,24416.26403856656,23730,22680,4069.377339761094,11105.343510795445,13310.920527771115,2498.6852536231886,4276.598224637681,4330.054601449276,4383.518985507246,4436.975362318841,4490.431739130435,,0.0,0.0,47096.26416666667,13650,10080,12600,10080
7,41700010,D220,0,0,0,0,0,0,0,0,0,0,0,210,0.0036231884057971015,Directo,,Purranque,A,A,0.1394592144607281,0.2299480632089504,L   ,0.17546229950447223,110.48083275369486,0,210,18.413472125615808,50.25042312577124,60.2304096279236,11.30626811594203,19.351123188405797,19.59300724637681,19.834927536231884,20.076811594202898,20.318695652173915,,0.0,0.0,320.48083333333335,0,0,0,210
8,41700010,D230,210,210,0,0,210,0,0,0,0,0,0,0,0.010869565217391304,Directo,,Frutillar,B,A,0.1394592144607281,0.0981696904260411,L   ,0.17546229950447223,331.44249826108455,630,0,55.24041637684743,150.75126937731372,180.69122888377078,33.91880434782609,58.05336956521739,58.779021739130435,59.50478260869565,60.23043478260869,60.95608695652174,,0.0,0.0,331.4425,630,0,0,0
9,41700010,D240,210,210,0,0,210,210,0,0,0,0,0,0,0.014492753623188406,Directo,,Puerto Varas,B,A,0.1394592144607281,0.0807569500908453,L   ,0.17546229950447223,441.9233310147794,840,0,73.65388850246323,201.00169250308497,240.9216385116944,45.22507246376812,77.40449275362319,78.37202898550724,79.33971014492754,80.30724637681159,81.27478260869566,,0.0,0.0,441.92333333333335,630,210,0,0
10,41700010,D250,420,0,0,0,630,840,210,0,0,0,0,0,0.036231884057971016,Directo,,Los Muermos,B,A,0.1394592144607281,0.2452792163698926,L   ,0.17546229950447223,1104.8083275369486,2100,0,184.1347212561581,502.50423125771243,602.304096279236,113.06268115942031,193.51123188405796,195.9300724637681,198.34927536231882,200.768115942029,203.18695652173915,,0.0,0.0,1104.8083333333334,1050,1050,0,0
11,41700010,D260,210,0,0,0,0,0,210,0,0,0,0,0,0.007246376811594203,Directo,,Puerto Montt,A,A,0.1394592144607281,0.2041570002389373,L   ,0.17546229950447223,220.9616655073897,420,0,36.826944251231616,100.50084625154248,120.4608192558472,22.61253623188406,38.702246376811594,39.18601449275362,39.66985507246377,40.153623188405795,40.63739130434783,,0.0,0.0,220.96166666666667,210,210,0,0
