,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11
0,10000333,D100,11,13,26,33,29,27,0,22,3,32,23,47,0.08320300281513919,Directo,,Chimbarongo,B,A,0.1614898302081762,0.2381245689546284,UN  ,0.0649233252334568,86.4261287804127,102,164,14.404354796735449,36.266604132875045,50.15952464753766,11.814826399749766,12.123509540193933,12.328188927119173,16.723803565842978,17.139818579918675,16.296140131373164,,0.0,0.0,250.4262871441977,53,49,58,106
1,10000333,D110,15,22,17,8,31,5,25,11,19,14,30,19,0.06756334063184236,Directo,,Los Angeles,A,A,0.1614898302081762,0.1378784117609336,UN  ,0.0649233252334568,70.1806158517637,109,107,11.696769308627283,29.44957328083086,40.731042570932836,9.593994369721614,9.84465436346575,10.010860181420082,13.580231467000313,13.918048170159524,13.232955896152644,,0.0,0.0,177.18074444791992,68,41,63,44
2,10000333,D120,1,15,9,8,3,7,0,2,17,48,8,11,0.04035032843290585,Directo,,Temuco,A,A,0.1614898302081762,0.1069473077171399,UN  ,0.0649233252334568,41.91342335591443,28,101,6.985570559319071,17.587939598273987,24.32548375764044,5.729746637472631,5.879446355958711,5.978708163903659,8.110416015014076,8.312167657178605,7.90301532686894,,0.0,0.0,142.91350015639662,19,9,73,28
3,10000333,D130,3,3,8,1,7,6,8,3,3,4,6,8,0.01876759461995621,Directo,,Panguipulli,B,A,0.1614898302081762,0.1007717511765467,UN  ,0.0649233252334568,19.494615514378808,30,30,3.249102585729801,8.180437022453017,11.314178491925789,2.6649984360337817,2.7346262120738194,2.7807944948389114,3.7722865186111982,3.866124491710979,3.6758210822646236,,0.0,0.0,49.49465123553331,13,17,13,17
4,10000333,D140,5,1,3,2,2,3,3,0,2,1,3,1,0.008132624335314358,Directo,,Mafil,B,A,0.1614898302081762,0.1335214154473031,UN  ,0.0649233252334568,8.447666722897482,14,12,1.407944453816247,3.5448560430629743,4.902810679834508,1.1548326556146389,1.1850046918986552,1.2050109477635282,1.634657491398186,1.6753206130747578,1.5928558023146702,,0.0,0.0,20.447682202064435,8,6,6,6
5,10000333,D150,2,1,1,4,7,3,1,2,14,4,14,5,0.018142008132624336,Directo,,Valdivia,B,A,0.1614898302081762,0.0759333388605763,UN  ,0.0649233252334568,18.844794997232846,16,42,3.140799166205474,7.90775578837125,10.937039208861595,2.5761651548326556,2.6434720050046923,2.688101345010948,3.6465436346574918,3.737253675320613,3.553293712855803,,0.0,0.0,60.8448295276822,10,6,32,10
6,10000333,D160,19,16,21,19,8,27,39,10,12,11,30,30,0.0756959649671567,Directo,,Los Lagos,A,A,0.1614898302081762,0.3596993280516239,UN  ,0.0649233252334568,78.62828257466117,119,123,13.104713762443529,32.99442932389383,45.633853250767345,10.748827025336253,11.029659055364405,11.215871129183608,15.214888958398499,15.59336878323428,14.825811698467314,,0.0,0.0,201.62842664998436,43,76,53,70
7,10000333,D170,2,0,10,37,0,23,20,16,34,22,27,47,0.07444479199249296,Directo,,Futrono,A,A,0.1614898302081762,0.7292268042949359,UN  ,0.0649233252334568,77.32864154036926,61,177,12.888106923394876,32.4490668557303,44.87957468463895,10.571160462934,10.84735064122615,11.030484829527682,14.963403190491086,15.335627150453549,14.580756959649673,,0.0,0.0,254.32878323428213,2,59,83,94
8,10000333,D180,38,62,18,61,12,9,22,25,49,28,28,82,0.13575226775101656,Directo,,Rio Bueno,A,A,0.1614898302081762,0.4717678418844032,UN  ,0.0649233252334568,141.01105222067335,168,266,23.50184203677889,59.17182779574348,81.83922442492985,19.276822020644353,19.780462934000624,20.114413512668122,27.28620581795433,27.964967156709413,26.588439161714106,,0.0,0.0,407.01131060369096,112,56,105,161
9,10000333,D190,34,42,76,67,29,72,54,64,74,60,156,116,0.2639974976540507,Directo,,Osorno,A,A,0.1614898302081762,0.1778327063874632,UN  ,0.0649233252334568,274.2242582355952,295,549,45.70404303926586,115.07148078250577,159.1527774530894,37.4876446668752,38.467075383171725,39.116509227400684,53.063497028464184,54.38348451673444,51.70654989052237,,0.0,0.0,823.2247607131685,105,190,290,259
