,IdMaterial,IdCeSum,2021/12,2022/1,2022/10,2022/11,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,Porcentaje,Provision,LeadTime,Sucursal,ABC_Sucursal,ABC,Margen_Total,Margen_Suc,UMBase,MAPE,AcumProy,AcumEsp,AcumPost,MeanSupply,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,PeriodROP,MeanSupply2,StdSupply2,DdaAnual,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11
0,10000024,D110,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
1,10000024,D120,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
2,10000024,D130,1,2,2,0,0,2,0,0,2,0,0,3,0.3157894736842105,Directo,,Panguipulli,C,C,3.3228414006436976e-05,0.0002662565141806,UN  ,0.23440832935589917,52.2179442126209,5,7,8.702990702103483,26.265706990581208,25.95223722203969,3.9599999999999995,13.398947368421052,8.905263157894737,12.85894736842105,6.053684210526316,7.038947368421052,,0.0,0.0,59.21578947368421,3,2,2,5
3,10000024,D140,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
4,10000024,D150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
5,10000024,D160,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
6,10000024,D170,0,0,0,1,0,0,0,0,0,0,0,0,0.02631578947368421,Directo,,,B,B,,,UN  ,0.23440832935589917,4.351495351051741,0,1,0.7252492251752902,2.1888089158817676,2.162686435169974,0.32999999999999996,1.116578947368421,0.7421052631578947,1.071578947368421,0.5044736842105263,0.586578947368421,,0.0,0.0,5.351315789473684,0,0,0,1
7,10000024,D180,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
8,10000024,D190,3,0,0,0,0,4,1,7,1,1,3,2,0.5789473684210527,Directo,,Osorno,C,C,3.3228414006436976e-05,8.756273360969483e-05,UN  ,0.23440832935589917,95.73289772313832,15,7,15.955482953856386,48.153796149398886,47.57910157373944,7.26,24.564736842105265,16.326315789473686,23.574736842105263,11.098421052631581,12.904736842105264,,0.0,0.0,102.72894736842106,3,12,5,2
9,10000024,D210,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
10,10000024,D220,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
11,10000024,D230,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
12,10000024,D240,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
13,10000024,D250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Directo,,,B,B,,,UN  ,0.23440832935589917,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0
14,10000024,D260,0,0,0,1,0,0,0,0,0,0,0,0,0.02631578947368421,Directo,,,B,B,,,UN  ,0.23440832935589917,4.351495351051741,0,1,0.7252492251752902,2.1888089158817676,2.162686435169974,0.32999999999999996,1.116578947368421,0.7421052631578947,1.071578947368421,0.5044736842105263,0.586578947368421,,0.0,0.0,5.351315789473684,0,0,0,1
15,10000024,D270,0,0,1,0,0,0,0,0,0,0,0,1,0.05263157894736842,Directo,,,B,B,,,UN  ,0.23440832935589917,8.702990702103483,0,2,1.4504984503505804,4.377617831763535,4.325372870339948,0.6599999999999999,2.233157894736842,1.4842105263157894,2.143157894736842,1.0089473684210526,1.173157894736842,,0.0,0.0,10.702631578947368,0,0,0,2
