,IdMaterial,MesPeriodo,IdPeriodo,Periodo,IdCeSum,CentroSuministrador,CtdadUMBase,UMBase,precip,tmin,tmax,tmean,dia_lluvia,dia_helada,dia_caluroso,Dolar,IPC,Desempleo,IMACEC,Precio_carne,Precio_leche,Precio_carne_1trim_mean,Precio_carne_0trim_mean,Precio_leche_1trim_mean,Precio_leche_0trim_mean,tmean_1trim_mean,tmean_0trim_mean,precip_1trim_mean,precip_0trim_mean,dia_lluvia_1trim_mean,dia_lluvia_0trim_mean,dia_helada_1trim_mean,dia_helada_0trim_mean,tmin_1trim_mean,tmin_0trim_mean,tmax_1trim_mean,tmax_0trim_mean,dia_caluroso_1trim_mean,dia_caluroso_0trim_mean
21907,10000029,2,2015-02-01,2015,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21908,10000029,3,2015-03-01,2015,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21909,10000029,4,2015-04-01,2015,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21910,10000029,5,2015-05-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21911,10000029,6,2015-06-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21912,10000029,7,2015-07-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21913,10000029,8,2015-08-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21914,10000029,9,2015-09-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21915,10000029,10,2015-10-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21916,10000029,11,2015-11-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21917,10000029,12,2015-12-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21918,10000029,1,2016-01-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21919,10000029,2,2016-02-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21920,10000029,3,2016-03-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21921,10000029,4,2016-04-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21922,10000029,5,2016-05-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21923,10000029,6,2016-06-01,2016,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21924,10000029,7,2016-07-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21925,10000029,8,2016-08-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21926,10000029,9,2016-09-01,2016,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21927,10000029,10,2016-10-01,2016,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21928,10000029,11,2016-11-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21929,10000029,12,2016-12-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21930,10000029,1,2017-01-01,2017,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21931,10000029,2,2017-02-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21932,10000029,3,2017-03-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21933,10000029,4,2017-04-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21934,10000029,5,2017-05-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21935,10000029,6,2017-06-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21936,10000029,7,2017-07-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21937,10000029,8,2017-08-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21938,10000029,9,2017-09-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21939,10000029,10,2017-10-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21940,10000029,11,2017-11-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21941,10000029,12,2017-12-01,2017,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21942,10000029,1,2018-01-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21943,10000029,2,2018-02-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21944,10000029,3,2018-03-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21945,10000029,4,2018-04-01,2018,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21946,10000029,5,2018-05-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21947,10000029,6,2018-06-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21948,10000029,7,2018-07-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21949,10000029,8,2018-08-01,2018,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21950,10000029,9,2018-09-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21951,10000029,10,2018-10-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21952,10000029,11,2018-11-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21953,10000029,12,2018-12-01,2018,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21954,10000029,1,2019-01-01,2019,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21955,10000029,2,2019-02-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21956,10000029,3,2019-03-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21957,10000029,4,2019-04-01,2019,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21958,10000029,5,2019-05-01,2019,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21959,10000029,6,2019-06-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21960,10000029,7,2019-07-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21961,10000029,8,2019-08-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21962,10000029,9,2019-09-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21963,10000029,10,2019-10-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21964,10000029,11,2019-11-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21965,10000029,12,2019-12-01,2019,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21966,10000029,1,2020-01-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21967,10000029,2,2020-02-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21968,10000029,3,2020-03-01,2020,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21969,10000029,4,2020-04-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21970,10000029,5,2020-05-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21971,10000029,6,2020-06-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21972,10000029,7,2020-07-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21973,10000029,8,2020-08-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21974,10000029,9,2020-09-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21975,10000029,10,2020-10-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21976,10000029,11,2020-11-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21977,10000029,12,2020-12-01,2020,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21978,10000029,1,2021-01-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21979,10000029,2,2021-02-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21980,10000029,3,2021-03-01,2021,D110,Los Angeles,5.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21981,10000029,4,2021-04-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21982,10000029,5,2021-05-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21983,10000029,6,2021-06-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21984,10000029,7,2021-07-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21985,10000029,8,2021-08-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21986,10000029,9,2021-09-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21987,10000029,10,2021-10-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21988,10000029,11,2021-11-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21989,10000029,12,2021-12-01,2021,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21990,10000029,1,2022-01-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21991,10000029,2,2022-02-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21992,10000029,3,2022-03-01,2022,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21993,10000029,4,2022-04-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21994,10000029,5,2022-05-01,2022,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21995,10000029,6,2022-06-01,2022,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21996,10000029,7,2022-07-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21997,10000029,8,2022-08-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21998,10000029,9,2022-09-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21999,10000029,10,2022-10-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22000,10000029,11,2022-11-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22001,10000029,12,2022-12-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22002,10000029,5,2017-05-01,2017,D130,Panguipulli,1.0,UN  ,7.937682591634949,5.678880391842257,12.169281085549684,8.636064451830563,14.0,4.0,0.0,671.539545454545,0.1,7.3,1.8,6138.166666666667,766.0,6095.250000000003,6168.249999999999,747.0,772.6666666666666,14.532084800681076,14.143766392925947,3.633383469002154,4.198916676380764,9.333333333333334,11.0,0.0,0.0,9.18974353891327,10.203438739115995,19.722020783443558,19.223084376681893,0.3333333333333333,0.0
22003,10000029,6,2017-06-01,2017,D130,Panguipulli,0.0,UN  ,12.792094162657346,4.0311817618903465,9.407013951102025,7.01058770600774,21.0,3.0,0.0,665.153333333333,-0.4,7.3,1.1,6077.833333333333,776.0,6106.291666666665,6144.652777777778,755.3333333333334,770.6666666666666,15.681982593693029,11.481211929151206,3.894682075252785,5.533003936579337,9.0,13.0,0.0,1.3333333333333333,10.727409445612253,8.067441781008794,21.190801097025528,15.77272309693524,0.3333333333333333,0.0
22004,10000029,7,2017-07-01,2017,D130,Panguipulli,0.0,UN  ,8.401175734980391,2.279832196500846,9.344796380999522,5.819108401151661,18.0,11.0,0.0,658.171428571429,0.2,7.2,2.0,6237.75,778.0,6167.8611111111095,6118.944444444445,762.6666666666666,776.0,15.379181360359825,9.284523472681943,3.284345050859838,8.651575232752116,8.0,17.333333333333332,0.0,2.333333333333333,10.811919802226512,6.220580938394325,20.93063802388006,12.607477180370449,0.3333333333333333,0.0
22005,10000029,8,2017-08-01,2017,D130,Panguipulli,0.0,UN  ,13.96981442471476,3.3083886379397,9.424274770378032,6.786153312265177,23.0,4.0,0.0,644.241818181818,0.2,6.9,1.6,6118.875,773.0,6168.25,6151.25,772.6666666666666,773.3333333333334,14.143766392925947,7.155253519663321,4.198916676380766,9.710317496424228,11.0,17.666666666666668,0.0,6.0,10.203438739115995,3.996631450077816,19.223084376681896,10.307030472550409,0.0,0.0
22006,10000029,9,2017-09-01,2017,D130,Panguipulli,0.0,UN  ,6.471108542085847,3.2724568170549784,12.411431677792995,7.889703662366389,14.0,3.0,0.0,625.541578947369,-0.2,7.0,1.0,6037.333333333333,788.0,6144.652777777777,6144.819444444445,770.6666666666666,775.6666666666666,11.48121192915121,6.538616473141526,5.533003936579334,11.721028107450834,13.0,20.666666666666668,1.3333333333333333,6.0,8.067441781008794,3.2064675321102976,15.77272309693524,9.392028367493191,0.0,0.0
22007,10000029,10,2017-10-01,2017,D130,Panguipulli,0.0,UN  ,10.77214819989138,5.548515950683732,13.290519604772076,9.762920623272397,19.0,0.0,0.0,629.5465,0.6,7.0,2.1,6107.583333333333,788.0,6118.944444444445,6131.319444444444,776.0,779.6666666666666,9.284523472681943,6.831655125261077,8.651575232752117,9.614032900593664,17.333333333333332,18.33333333333333,2.333333333333333,6.0,6.220580938394325,2.953559217165175,12.60747718037044,10.39350094305685,0.0,0.0
22008,10000029,11,2017-11-01,2017,D130,Panguipulli,0.0,UN  ,3.725570230947426,7.004238813343637,16.89200562821759,12.152433103135913,11.0,0.0,0.0,633.767619047619,0.1,6.7,2.8,6212.583333333333,782.0,6151.25,6087.930555555556,773.3333333333334,783.0,7.155253519663321,8.146259199301321,9.71031749642423,10.404357055563995,17.666666666666668,18.666666666666668,6.0,2.333333333333333,3.996631450077816,4.0431204685594695,10.307030472550409,11.7087420176477,0.0,0.0
22009,10000029,12,2017-12-01,2017,D130,Panguipulli,0.0,UN  ,3.267246748172877,9.650538318640086,19.990540682042965,14.72394059329223,12.0,0.0,0.0,636.923684210526,0.1,6.5,2.0,6037.458333333333,767.0,6144.819444444444,6119.166666666667,775.6666666666666,786.0,6.538616473141526,9.935019129591565,11.72102810745083,6.989608990974884,20.666666666666668,14.666666666666666,6.0,1.0,3.206467532110299,5.27507052702745,9.392028367493197,14.197985636927555,0.0,0.0
22010,10000029,1,2018-01-01,2018,D130,Panguipulli,0.0,UN  ,2.527773337942108,10.531996318345678,21.725056467508416,15.63987293316225,5.0,0.0,0.0,605.528636363636,0.5,6.8,3.8,6254.083333333333,788.0,6131.319444444446,6119.208333333333,779.6666666666666,779.0,6.831655125261075,12.213098106566846,9.614032900593664,5.92165505967056,18.33333333333333,14.0,6.0,0.0,2.9535592171651737,7.401097694222486,10.39350094305685,16.724355305010878,0.0,0.0
22011,10000029,2,2018-02-01,2018,D130,Panguipulli,0.0,UN  ,0.6388406401929082,11.36573684042988,23.34566411937846,16.636963974282434,6.0,0.0,0.0,596.839,0.0,7.0,3.4,6227.875,793.0,6087.9305555555575,6168.041666666667,783.0,779.0,8.146259199301321,14.17208220986346,10.404357055563995,3.1735301056874703,18.666666666666668,9.333333333333334,2.333333333333333,0.0,4.043120468559468,9.062257816776468,11.7087420176477,19.535867592589657,0.0,0.0
22012,10000029,3,2018-03-01,2018,D130,Panguipulli,0.0,UN  ,8.106047592491668,9.0275438998637,17.924674345175738,12.956859543560768,13.0,0.0,0.0,603.445238095238,0.2,7.4,2.9,6239.416666666667,801.0,6119.166666666668,6173.138888888888,786.0,782.6666666666666,9.935019129591566,15.666925833578972,6.989608990974884,2.144620242102631,14.666666666666666,7.666666666666667,1.0,0.0,5.27507052702745,10.516090492471882,14.19798563692755,21.687087089643285,0.0,0.0
22013,10000029,4,2018-04-01,2018,D130,Panguipulli,0.0,UN  ,8.347173070593993,6.747127105823291,15.005026419818014,10.2327271673115,13.0,0.0,0.0,600.547619047619,0.3,7.0,6.7,6119.125,809.0,6119.208333333333,6240.458333333333,779.0,794.0,12.213098106566846,15.077898817001817,5.92165505967056,3.7575538568755618,14.0,8.0,0.0,0.0,7.401097694222486,10.308425686213086,16.724355305010878,20.998464977354207,0.0,0.0
22014,10000029,5,2018-05-01,2018,D130,Panguipulli,0.0,UN  ,7.722807321184923,6.631330014073368,12.982004795642302,9.416860565765656,20.0,1.0,0.0,626.119047619048,0.3,7.4,4.2,6173.416666666667,794.0,6168.041666666664,6195.472222222223,779.0,801.0,14.172082209863468,13.275516895051569,3.173530105687469,5.697353767759523,9.333333333333334,10.666666666666666,0.0,0.0,9.062257816776466,9.046802615372291,19.535867592589664,18.7584549614574,0.0,0.0
22015,10000029,6,2018-06-01,2018,D130,Panguipulli,2.0,UN  ,11.354036744809628,2.629035712860904,8.854904787619732,5.728586114430247,20.0,8.0,0.0,636.146190476191,0.1,7.5,4.2,6109.583333333333,797.0,6173.13888888889,6177.319444444445,782.6666666666666,801.3333333333334,15.666925833578972,10.868815758879308,2.144620242102633,8.058675994756861,7.666666666666667,15.333333333333334,0.0,0.3333333333333333,10.516090492471882,7.468667006586787,21.687087089643285,15.303901853545351,0.0,0.0
22016,10000029,7,2018-07-01,2018,D130,Panguipulli,0.0,UN  ,6.843317336303179,2.404679532666404,9.607067918611424,5.829809846469281,13.0,7.0,0.0,652.407,0.4,7.9,2.9,6127.375,792.0,6240.458333333333,6134.041666666667,794.0,800.0,15.077898817001818,8.459391282502468,3.75755385687556,9.141339045529511,8.0,17.666666666666668,0.0,3.0,10.308425686213088,5.335830944252521,20.998464977354203,12.280645334360017,0.0,0.0
22017,10000029,8,2018-08-01,2018,D130,Panguipulli,0.0,UN  ,10.800010860226084,3.281716540953787,10.85799487086196,7.024614927737277,19.0,5.0,0.0,656.250909090909,0.2,7.7,3.1,6058.666666666667,799.0,6195.472222222224,6136.791666666665,801.0,794.3333333333334,13.275516895051569,6.991752175555061,5.6973537677595205,8.64005380076591,10.666666666666666,17.666666666666668,0.0,5.333333333333333,9.046802615372291,3.888348419866892,18.758454961457403,10.48132583395782,0.0,0.0
22018,10000029,9,2018-09-01,2018,D130,Panguipulli,0.0,UN  ,10.11746679333612,4.548350068735226,12.480228371764468,8.559685080851356,16.0,2.0,0.0,680.914705882353,0.3,7.5,1.8,5909.75,783.0,6177.3194444444425,6098.541666666667,801.3333333333334,796.0,10.868815758879308,6.194336962878936,8.058675994756863,9.665788313779627,15.333333333333334,17.333333333333332,0.3333333333333333,6.666666666666667,7.468667006586787,2.7718105954936987,15.303901853545348,9.773322525697706,0.0,0.0
22019,10000029,10,2018-10-01,2018,D130,Panguipulli,0.0,UN  ,8.0349082682127,5.633647438323685,14.36837378734632,10.03211088960308,19.0,0.0,0.0,676.840909090909,0.4,7.4,4.7,6015.166666666667,764.0,6134.041666666668,6031.930555555555,800.0,791.3333333333334,8.459391282502466,7.138036618352639,9.141339045529511,9.253598329955128,17.666666666666668,16.0,3.0,4.666666666666667,5.335830944252521,3.4115820474518057,12.280645334360011,10.981763720412618,0.0,0.0
