,IdMaterial,MesPeriodo,IdPeriodo,Periodo,IdCeSum,CentroSuministrador,CtdadUMBase,UMBase,precip,tmin,tmax,tmean,dia_lluvia,dia_helada,dia_caluroso,Dolar,IPC,Desempleo,IMACEC,Precio_carne,Precio_leche,Precio_carne_1trim_mean,Precio_carne_0trim_mean,Precio_leche_1trim_mean,Precio_leche_0trim_mean,tmean_1trim_mean,tmean_0trim_mean,precip_1trim_mean,precip_0trim_mean,dia_lluvia_1trim_mean,dia_lluvia_0trim_mean,dia_helada_1trim_mean,dia_helada_0trim_mean,tmin_1trim_mean,tmin_0trim_mean,tmax_1trim_mean,tmax_0trim_mean,dia_caluroso_1trim_mean,dia_caluroso_0trim_mean
27423,10000048,1,2017-01-01,2017,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27424,10000048,2,2017-02-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27425,10000048,3,2017-03-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27426,10000048,4,2017-04-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27427,10000048,5,2017-05-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27428,10000048,6,2017-06-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27429,10000048,7,2017-07-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27430,10000048,8,2017-08-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27431,10000048,9,2017-09-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27432,10000048,10,2017-10-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27433,10000048,11,2017-11-01,2017,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27434,10000048,12,2017-12-01,2017,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27435,10000048,1,2018-01-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27436,10000048,2,2018-02-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27437,10000048,3,2018-03-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27438,10000048,4,2018-04-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27439,10000048,5,2018-05-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27440,10000048,6,2018-06-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27441,10000048,7,2018-07-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27442,10000048,8,2018-08-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,10000048,9,2018-09-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27444,10000048,10,2018-10-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27445,10000048,11,2018-11-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27446,10000048,12,2018-12-01,2018,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27447,10000048,1,2019-01-01,2019,D100,Chimbarongo,0.5,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27448,10000048,2,2019-02-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27449,10000048,3,2019-03-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
