,IdMaterial,MesPeriodo,IdPeriodo,Periodo,IdCeSum,CentroSuministrador,CtdadUMBase,UMBase,precip,tmin,tmax,tmean,dia_lluvia,dia_helada,dia_caluroso,Dolar,IPC,Desempleo,IMACEC,Precio_carne,Precio_leche,Precio_carne_1trim_mean,Precio_carne_0trim_mean,Precio_leche_1trim_mean,Precio_leche_0trim_mean,tmean_1trim_mean,tmean_0trim_mean,precip_1trim_mean,precip_0trim_mean,dia_lluvia_1trim_mean,dia_lluvia_0trim_mean,dia_helada_1trim_mean,dia_helada_0trim_mean,tmin_1trim_mean,tmin_0trim_mean,tmax_1trim_mean,tmax_0trim_mean,dia_caluroso_1trim_mean,dia_caluroso_0trim_mean
1437,10000002,4,2018-04-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,10000002,5,2018-05-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,10000002,6,2018-06-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,10000002,7,2018-07-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,10000002,8,2018-08-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,10000002,9,2018-09-01,2018,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,10000002,10,2018-10-01,2018,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,10000002,11,2018-11-01,2018,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,10000002,12,2018-12-01,2018,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,10000002,1,2019-01-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,10000002,2,2019-02-01,2019,D100,Chimbarongo,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,10000002,3,2019-03-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,10000002,4,2019-04-01,2019,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,10000002,5,2019-05-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,10000002,6,2019-06-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,10000002,7,2019-07-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,10000002,8,2019-08-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,10000002,9,2019-09-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,10000002,10,2019-10-01,2019,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,10000002,11,2019-11-01,2019,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,10000002,12,2019-12-01,2019,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,10000002,1,2020-01-01,2020,D100,Chimbarongo,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,10000002,2,2020-02-01,2020,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,10000002,3,2020-03-01,2020,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,10000002,4,2020-04-01,2020,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,10000002,5,2020-05-01,2020,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,10000002,6,2020-06-01,2020,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,10000002,7,2020-07-01,2020,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,10000002,8,2020-08-01,2020,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,10000002,9,2020-09-01,2020,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,10000002,10,2020-10-01,2020,D100,Chimbarongo,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,10000002,11,2020-11-01,2020,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,10000002,12,2020-12-01,2020,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,10000002,1,2021-01-01,2021,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,10000002,2,2021-02-01,2021,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,10000002,3,2021-03-01,2021,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,10000002,4,2021-04-01,2021,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,10000002,5,2021-05-01,2021,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,10000002,6,2021-06-01,2021,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,10000002,7,2021-07-01,2021,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,10000002,8,2021-08-01,2021,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,10000002,9,2021-09-01,2021,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,10000002,10,2021-10-01,2021,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,10000002,11,2021-11-01,2021,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,10000002,12,2021-12-01,2021,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,10000002,1,2022-01-01,2022,D100,Chimbarongo,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,10000002,2,2022-02-01,2022,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,10000002,3,2022-03-01,2022,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,10000002,4,2022-04-01,2022,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,10000002,5,2022-05-01,2022,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,10000002,6,2022-06-01,2022,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,10000002,7,2022-07-01,2022,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,10000002,8,2022-08-01,2022,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,10000002,9,2022-09-01,2022,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,10000002,10,2022-10-01,2022,D100,Chimbarongo,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,10000002,11,2022-11-01,2022,D100,Chimbarongo,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,10000002,12,2022-12-01,2022,D100,Chimbarongo,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,10000002,12,2014-12-01,2014,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,10000002,1,2015-01-01,2015,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,10000002,2,2015-02-01,2015,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,10000002,3,2015-03-01,2015,D110,Los Angeles,13.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,10000002,4,2015-04-01,2015,D110,Los Angeles,12.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,10000002,5,2015-05-01,2015,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,10000002,6,2015-06-01,2015,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,10000002,7,2015-07-01,2015,D110,Los Angeles,7.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,10000002,8,2015-08-01,2015,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,10000002,9,2015-09-01,2015,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,10000002,10,2015-10-01,2015,D110,Los Angeles,12.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,10000002,11,2015-11-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,10000002,12,2015-12-01,2015,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,10000002,1,2016-01-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,10000002,2,2016-02-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,10000002,3,2016-03-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,10000002,4,2016-04-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,10000002,5,2016-05-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,10000002,6,2016-06-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,10000002,7,2016-07-01,2016,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,10000002,8,2016-08-01,2016,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,10000002,9,2016-09-01,2016,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,10000002,10,2016-10-01,2016,D110,Los Angeles,7.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,10000002,11,2016-11-01,2016,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,10000002,12,2016-12-01,2016,D110,Los Angeles,10.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,10000002,1,2017-01-01,2017,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,10000002,2,2017-02-01,2017,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,10000002,3,2017-03-01,2017,D110,Los Angeles,10.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,10000002,4,2017-04-01,2017,D110,Los Angeles,7.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,10000002,5,2017-05-01,2017,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,10000002,6,2017-06-01,2017,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,10000002,7,2017-07-01,2017,D110,Los Angeles,11.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,10000002,8,2017-08-01,2017,D110,Los Angeles,14.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,10000002,9,2017-09-01,2017,D110,Los Angeles,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,10000002,10,2017-10-01,2017,D110,Los Angeles,15.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,10000002,11,2017-11-01,2017,D110,Los Angeles,19.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,10000002,12,2017-12-01,2017,D110,Los Angeles,11.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,10000002,1,2018-01-01,2018,D110,Los Angeles,11.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,10000002,2,2018-02-01,2018,D110,Los Angeles,10.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,10000002,3,2018-03-01,2018,D110,Los Angeles,3.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,10000002,4,2018-04-01,2018,D110,Los Angeles,12.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,10000002,5,2018-05-01,2018,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,10000002,6,2018-06-01,2018,D110,Los Angeles,3.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,10000002,7,2018-07-01,2018,D110,Los Angeles,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,10000002,8,2018-08-01,2018,D110,Los Angeles,14.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,10000002,9,2018-09-01,2018,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,10000002,10,2018-10-01,2018,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,10000002,11,2018-11-01,2018,D110,Los Angeles,18.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,10000002,12,2018-12-01,2018,D110,Los Angeles,10.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,10000002,1,2019-01-01,2019,D110,Los Angeles,18.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,10000002,2,2019-02-01,2019,D110,Los Angeles,10.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,10000002,3,2019-03-01,2019,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,10000002,4,2019-04-01,2019,D110,Los Angeles,10.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,10000002,5,2019-05-01,2019,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,10000002,6,2019-06-01,2019,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,10000002,7,2019-07-01,2019,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,10000002,8,2019-08-01,2019,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,10000002,9,2019-09-01,2019,D110,Los Angeles,11.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,10000002,10,2019-10-01,2019,D110,Los Angeles,7.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,10000002,11,2019-11-01,2019,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,10000002,12,2019-12-01,2019,D110,Los Angeles,5.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,10000002,1,2020-01-01,2020,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,10000002,2,2020-02-01,2020,D110,Los Angeles,5.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,10000002,3,2020-03-01,2020,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,10000002,4,2020-04-01,2020,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,10000002,5,2020-05-01,2020,D110,Los Angeles,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,10000002,6,2020-06-01,2020,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,10000002,7,2020-07-01,2020,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,10000002,8,2020-08-01,2020,D110,Los Angeles,3.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,10000002,9,2020-09-01,2020,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,10000002,10,2020-10-01,2020,D110,Los Angeles,12.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,10000002,11,2020-11-01,2020,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,10000002,12,2020-12-01,2020,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,10000002,1,2021-01-01,2021,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,10000002,2,2021-02-01,2021,D110,Los Angeles,7.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,10000002,3,2021-03-01,2021,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,10000002,4,2021-04-01,2021,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,10000002,5,2021-05-01,2021,D110,Los Angeles,5.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,10000002,6,2021-06-01,2021,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,10000002,7,2021-07-01,2021,D110,Los Angeles,6.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,10000002,8,2021-08-01,2021,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,10000002,9,2021-09-01,2021,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,10000002,10,2021-10-01,2021,D110,Los Angeles,3.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,10000002,11,2021-11-01,2021,D110,Los Angeles,8.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,10000002,12,2021-12-01,2021,D110,Los Angeles,12.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,10000002,1,2022-01-01,2022,D110,Los Angeles,5.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,10000002,2,2022-02-01,2022,D110,Los Angeles,2.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,10000002,3,2022-03-01,2022,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,10000002,4,2022-04-01,2022,D110,Los Angeles,3.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,10000002,5,2022-05-01,2022,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,10000002,6,2022-06-01,2022,D110,Los Angeles,4.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,10000002,7,2022-07-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,10000002,8,2022-08-01,2022,D110,Los Angeles,1.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,10000002,9,2022-09-01,2022,D110,Los Angeles,3.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,10000002,10,2022-10-01,2022,D110,Los Angeles,5.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,10000002,11,2022-11-01,2022,D110,Los Angeles,9.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,10000002,12,2022-12-01,2022,D110,Los Angeles,0.0,UN  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,10000002,12,2016-12-01,2016,D120,Temuco,2.0,UN  ,2.271397711583726,10.109225312559422,22.42263657572263,15.80097107615536,8.0,0.0,0.0,667.168095238095,-0.2,6.2,1.5,5970.25,738.0,6186.916666666667,6139.513888888888,755.0,749.6666666666666,7.505837885355016,12.15247614973733,4.3457173897480335,2.2171958267994576,12.0,8.333333333333334,2.6666666666666665,0.3333333333333333,3.919398881631995,6.6606741923737545,11.906967060989023,17.829878418084075,0.0,0.3333333333333333
1592,10000002,1,2017-01-01,2017,D120,Temuco,0.0,UN  ,0.4416916810435116,11.725810149739672,25.417478061822877,17.87959212033311,4.0,0.0,3.0,661.194285714286,0.5,6.4,1.5,6139.666666666667,756.0,6178.444444444446,6095.722222222222,759.0,745.6666666666666,8.941595598946103,13.877530956361444,4.659186456475302,2.434668534891289,13.333333333333334,8.333333333333334,2.0,0.0,4.771429073631126,8.276178342762906,13.44270031081354,19.804971587465904,0.0,0.3333333333333333
1593,10000002,2,2017-02-01,2017,D120,Temuco,3.0,UN  ,1.5544779757313478,12.529656783866464,24.894143652367667,17.473243168862005,5.0,0.0,0.0,643.2095,0.2,6.8,-0.6,6208.958333333333,772.0,6155.38888888889,6095.25,754.3333333333334,747.0,10.27983115340597,16.030332131689544,3.445890732088905,1.3095356909810665,12.0,5.666666666666667,1.0,0.0,5.467095822414322,10.096871706603835,15.154916404295088,22.800635017341204,0.0,1.3333333333333333
1594,10000002,3,2017-03-01,2017,D120,Temuco,0.0,UN  ,1.903404688438287,9.585502246537454,20.861050613189995,14.228379388034632,8.0,0.0,0.0,661.202608695652,0.4,7.0,1.7,6154.958333333333,760.0,6139.513888888888,6106.291666666668,749.6666666666666,755.3333333333334,12.15247614973733,17.051268788450155,2.2171958267994563,1.4225224561195289,8.333333333333334,5.666666666666667,0.3333333333333333,0.0,6.660674192373752,11.45489741538852,17.829878418084075,24.244752763304387,0.3333333333333333,1.0
1595,10000002,4,2017-04-01,2017,D120,Temuco,0.0,UN  ,2.2686331962609034,8.84196456423243,17.979901819521764,12.67572670507574,11.0,0.0,0.0,655.743333333333,0.2,7.1,-0.6,6140.833333333333,786.0,6095.72222222222,6167.861111111112,745.6666666666666,762.6666666666666,13.877530956361449,16.52707155907658,2.4346685348912875,1.2998581150710489,8.333333333333334,5.666666666666667,0.0,0.0,8.27617834276291,11.280323060047865,19.804971587465914,23.72422410912684,0.3333333333333333,1.0
1596,10000002,5,2017-05-01,2017,D120,Temuco,0.0,UN  ,4.33199478584468,5.216430074649563,13.441078262349274,8.665254863995118,11.0,5.0,0.0,671.539545454545,0.1,7.3,1.8,6138.166666666667,766.0,6095.250000000003,6168.249999999999,747.0,772.6666666666666,16.03033213168955,14.792449753990793,1.3095356909810654,1.9088386201435128,5.666666666666667,8.0,0.0,0.0,10.09687170660384,10.319041198212116,22.8006350173412,21.24503202835981,1.3333333333333333,0.0
