,IdPeriodo,MesPeriodo,IdMaterial,Periodo,Demanda,CentroSuministrador
586,2022-04-01,4,41004463,2022,2.0,Osorno
587,2022-04-01,4,41004466,2022,0.0,Osorno
588,2022-04-01,4,41004473,2022,0.0,Osorno
589,2022-04-01,4,41004476,2022,1.0,Osorno
590,2022-04-01,4,41004482,2022,0.0,Osorno
591,2022-04-01,4,41004486,2022,1.0,Osorno
592,2022-04-01,4,41004488,2022,1.0,Osorno
593,2022-04-01,4,41004493,2022,38.0,Osorno
594,2022-04-01,4,41004496,2022,2.0,Osorno
595,2022-04-01,4,41004507,2022,1.0,Osorno
596,2022-04-01,4,50000361,2022,0.0,Osorno
597,2022-04-01,4,50001192,2022,0.0,Osorno
598,2022-04-01,4,51000256,2022,0.0,Osorno
599,2022-04-01,4,51000453,2022,0.0,Osorno
600,2022-04-01,4,51000454,2022,0.0,Osorno
601,2022-04-01,4,51000455,2022,0.0,Osorno
602,2022-04-01,4,51000456,2022,0.0,Osorno
603,2022-04-01,4,51000457,2022,0.0,Osorno
604,2022-04-01,4,51000458,2022,0.0,Osorno
605,2022-04-01,4,51000459,2022,0.0,Osorno
606,2022-04-01,4,51000471,2022,0.0,Osorno
607,2022-04-01,4,51000472,2022,0.0,Osorno
608,2022-04-01,4,51000473,2022,0.0,Osorno
609,2022-04-01,4,51000474,2022,0.0,Osorno
610,2022-04-01,4,51000475,2022,0.0,Osorno
611,2022-04-01,4,51000476,2022,0.0,Osorno
612,2022-04-01,4,51000477,2022,0.0,Osorno
613,2022-04-01,4,51000513,2022,0.0,Osorno
614,2022-04-01,4,51000524,2022,0.0,Osorno
615,2022-04-01,4,60000111,2022,0.0,Osorno
616,2022-04-01,4,60000191,2022,0.0,Osorno
617,2022-04-01,4,60000902,2022,1.0,Osorno
618,2022-04-01,4,60001812,2022,0.0,Osorno
619,2022-04-01,4,60002525,2022,0.0,Osorno
620,2022-04-01,4,60002624,2022,1.0,Osorno
621,2022-04-01,4,60002649,2022,1.0,Osorno
622,2022-04-01,4,60002867,2022,1.0,Osorno
623,2022-04-01,4,60002880,2022,1.0,Osorno
624,2022-04-01,4,60002894,2022,1.0,Osorno
625,2022-04-01,4,60002906,2022,0.0,Osorno
626,2022-04-01,4,60002953,2022,0.0,Osorno
627,2022-04-01,4,60002995,2022,1.0,Osorno
628,2022-04-01,4,60003019,2022,0.0,Osorno
629,2022-04-01,4,60003032,2022,0.0,Osorno
630,2022-04-01,4,60003033,2022,1.0,Osorno
631,2022-04-01,4,60003044,2022,0.0,Osorno
632,2022-04-01,4,60003046,2022,1.0,Osorno
633,2022-04-01,4,60003047,2022,1.0,Osorno
634,2022-04-01,4,60003048,2022,0.0,Osorno
635,2022-04-01,4,60003050,2022,1.0,Osorno
636,2022-04-01,4,60003055,2022,0.0,Osorno
637,2022-04-01,4,60003067,2022,0.0,Osorno
638,2022-04-01,4,60003070,2022,0.0,Osorno
639,2022-04-01,4,60003071,2022,0.0,Osorno
640,2022-04-01,4,60003088,2022,1.0,Osorno
641,2022-04-01,4,60003093,2022,0.0,Osorno
642,2022-04-01,4,60003096,2022,0.0,Osorno
643,2022-04-01,4,60003103,2022,0.0,Osorno
644,2022-04-01,4,60003105,2022,2.0,Osorno
645,2022-04-01,4,60003112,2022,0.0,Osorno
646,2022-04-01,4,60003115,2022,0.0,Osorno
647,2022-04-01,4,60003125,2022,0.0,Osorno
648,2022-04-01,4,60003126,2022,0.0,Osorno
649,2022-04-01,4,60003130,2022,0.0,Osorno
650,2022-04-01,4,60003140,2022,0.0,Osorno
651,2022-04-01,4,60003142,2022,3.0,Osorno
652,2022-04-01,4,60003146,2022,0.0,Osorno
653,2022-04-01,4,60003147,2022,0.0,Osorno
654,2022-04-01,4,60003149,2022,1.0,Osorno
655,2022-04-01,4,60003153,2022,1.0,Osorno
656,2022-04-01,4,60003155,2022,1.0,Osorno
657,2022-04-01,4,60003157,2022,0.0,Osorno
658,2022-04-01,4,60003163,2022,1.0,Osorno
659,2022-04-01,4,60003169,2022,2.0,Osorno
660,2022-04-01,4,60003170,2022,1.0,Osorno
661,2022-04-01,4,60003175,2022,1.0,Osorno
662,2022-04-01,4,60003177,2022,1.0,Osorno
663,2022-04-01,4,60003179,2022,2.0,Osorno
664,2022-04-01,4,60003181,2022,0.0,Osorno
665,2022-04-01,4,60003187,2022,0.0,Osorno
666,2022-04-01,4,60003190,2022,0.0,Osorno
667,2022-04-01,4,60003192,2022,0.0,Osorno
668,2022-04-01,4,60003195,2022,1.0,Osorno
669,2022-04-01,4,60003196,2022,0.0,Osorno
670,2022-04-01,4,60003202,2022,0.0,Osorno
671,2022-04-01,4,60003204,2022,0.0,Osorno
672,2022-04-01,4,60003205,2022,0.0,Osorno
673,2022-04-01,4,60003209,2022,1.0,Osorno
674,2022-04-01,4,60003210,2022,0.0,Osorno
675,2022-04-01,4,60003212,2022,1.0,Osorno
676,2022-04-01,4,60003213,2022,2.0,Osorno
677,2022-04-01,4,60003215,2022,1.0,Osorno
678,2022-04-01,4,60003216,2022,0.0,Osorno
679,2022-04-01,4,60003217,2022,1.0,Osorno
680,2022-04-01,4,60003220,2022,0.0,Osorno
681,2022-04-01,4,60003221,2022,0.0,Osorno
682,2022-04-01,4,60003222,2022,4.0,Osorno
683,2022-04-01,4,60003223,2022,0.0,Osorno
684,2022-04-01,4,60003224,2022,0.0,Osorno
685,2022-04-01,4,60003227,2022,0.0,Osorno
686,2022-04-01,4,60003228,2022,0.0,Osorno
687,2022-04-01,4,60003229,2022,0.0,Osorno
688,2022-04-01,4,60003230,2022,0.0,Osorno
689,2022-04-01,4,60003231,2022,2.0,Osorno
690,2022-04-01,4,60003232,2022,0.0,Osorno
691,2022-04-01,4,60003233,2022,0.0,Osorno
692,2022-04-01,4,60003234,2022,0.0,Osorno
693,2022-04-01,4,60003235,2022,0.0,Osorno
694,2022-04-01,4,60003236,2022,0.0,Osorno
695,2022-04-01,4,60003237,2022,2.0,Osorno
696,2022-04-01,4,60003238,2022,2.0,Osorno
697,2022-04-01,4,60003239,2022,2.0,Osorno
698,2022-04-01,4,60003240,2022,1.0,Osorno
699,2022-04-01,4,60003241,2022,0.0,Osorno
700,2022-04-01,4,60003242,2022,1.0,Osorno
701,2022-04-01,4,60003243,2022,0.0,Osorno
702,2022-04-01,4,60003244,2022,0.0,Osorno
703,2022-04-01,4,60003245,2022,0.0,Osorno
704,2022-04-01,4,60003246,2022,2.0,Osorno
705,2022-04-01,4,60003247,2022,0.0,Osorno
706,2022-04-01,4,60003248,2022,0.0,Osorno
707,2022-04-01,4,60003249,2022,0.0,Osorno
708,2022-04-01,4,60003250,2022,0.0,Osorno
709,2022-04-01,4,60003251,2022,2.0,Osorno
710,2022-04-01,4,60003252,2022,2.0,Osorno
711,2022-04-01,4,60003253,2022,1.0,Osorno
712,2022-04-01,4,60003258,2022,2.0,Osorno
713,2022-04-01,4,60003260,2022,0.0,Osorno
714,2022-04-01,4,60003261,2022,0.0,Osorno
715,2022-04-01,4,60003262,2022,1.0,Osorno
716,2022-04-01,4,60003263,2022,-1.0,Osorno
717,2022-04-01,4,60003264,2022,1.0,Osorno
718,2022-04-01,4,60003266,2022,0.0,Osorno
719,2022-04-01,4,60003267,2022,0.0,Osorno
720,2022-04-01,4,60003268,2022,0.0,Osorno
721,2022-04-01,4,60003270,2022,1.0,Osorno
722,2022-04-01,4,60003271,2022,2.0,Osorno
723,2022-04-01,4,60003272,2022,1.0,Osorno
724,2022-04-01,4,60003273,2022,1.0,Osorno
725,2022-04-01,4,60003274,2022,1.0,Osorno
726,2022-04-01,4,60003275,2022,3.0,Osorno
727,2022-04-01,4,60003276,2022,0.0,Osorno
728,2022-04-01,4,60003277,2022,2.0,Osorno
729,2022-04-01,4,60003281,2022,0.0,Osorno
730,2022-04-01,4,60003291,2022,1.0,Osorno
731,2022-04-01,4,60003293,2022,0.0,Osorno
732,2022-04-01,4,60003294,2022,0.0,Osorno
733,2022-04-01,4,60003295,2022,0.0,Osorno
734,2022-04-01,4,60003297,2022,2.0,Osorno
735,2022-04-01,4,60003299,2022,1.0,Osorno
736,2022-04-01,4,60003300,2022,2.0,Osorno
737,2022-04-01,4,60003301,2022,2.0,Osorno
738,2022-04-01,4,60003302,2022,0.0,Osorno
739,2022-04-01,4,60003304,2022,2.0,Osorno
740,2022-04-01,4,60003307,2022,0.0,Osorno
741,2022-04-01,4,60003308,2022,0.0,Osorno
742,2022-04-01,4,60003309,2022,0.0,Osorno
743,2022-04-01,4,60003310,2022,0.0,Osorno
744,2022-04-01,4,60003311,2022,0.0,Osorno
745,2022-04-01,4,60003312,2022,0.0,Osorno
746,2022-04-01,4,60003313,2022,0.0,Osorno
747,2022-04-01,4,60003314,2022,1.0,Osorno
748,2022-04-01,4,60003316,2022,0.0,Osorno
749,2022-04-01,4,60003317,2022,2.0,Osorno
750,2022-04-01,4,60003318,2022,1.0,Osorno
751,2022-04-01,4,60003319,2022,1.0,Osorno
752,2022-04-01,4,60003322,2022,3.0,Osorno
753,2022-04-01,4,60003323,2022,1.0,Osorno
754,2022-04-01,4,60003324,2022,5.0,Osorno
755,2022-04-01,4,60003325,2022,0.0,Osorno
756,2022-04-01,4,60003326,2022,0.0,Osorno
757,2022-04-01,4,60003328,2022,5.0,Osorno
758,2022-04-01,4,60003329,2022,1.0,Osorno
759,2022-04-01,4,60003330,2022,1.0,Osorno
760,2022-04-01,4,60003332,2022,1.0,Osorno
761,2022-04-01,4,60003336,2022,0.0,Osorno
762,2022-04-01,4,60003337,2022,1.0,Osorno
763,2022-04-01,4,60003340,2022,1.0,Osorno
764,2022-04-01,4,60003341,2022,1.0,Osorno
765,2022-04-01,4,60003342,2022,6.0,Osorno
766,2022-04-01,4,60003344,2022,3.0,Osorno
767,2022-04-01,4,60003347,2022,1.0,Osorno
768,2022-04-01,4,60003350,2022,2.0,Osorno
769,2022-04-01,4,60003351,2022,6.0,Osorno
770,2022-04-01,4,60003354,2022,2.0,Osorno
771,2022-04-01,4,60003357,2022,1.0,Osorno
772,2022-04-01,4,60003359,2022,4.0,Osorno
773,2022-04-01,4,60003360,2022,1.0,Osorno
774,2022-04-01,4,60003361,2022,1.0,Osorno
775,2022-04-01,4,60003363,2022,1.0,Osorno
776,2022-04-01,4,60003365,2022,1.0,Osorno
777,2022-04-01,4,60003366,2022,1.0,Osorno
778,2022-04-01,4,60003367,2022,1.0,Osorno
779,2022-04-01,4,60003368,2022,1.0,Osorno
780,2022-04-01,4,60003369,2022,1.0,Osorno
781,2022-04-01,4,60003393,2022,2.0,Osorno
782,2022-04-01,4,60003394,2022,2.0,Osorno
783,2022-04-01,4,80000857,2022,1.0,Osorno
784,2022-04-01,4,90001331,2022,0.0,Osorno
785,2022-04-01,4,90001400,2022,0.0,Osorno
786,2022-04-01,4,90002217,2022,0.0,Osorno
787,2022-04-01,4,90002257,2022,0.0,Osorno
788,2022-04-01,4,90002337,2022,0.0,Osorno
789,2022-04-01,4,90002352,2022,0.0,Osorno
790,2022-04-01,4,90002355,2022,0.0,Osorno
791,2022-04-01,4,90002356,2022,0.0,Osorno
792,2022-04-01,4,90002357,2022,0.0,Osorno
793,2022-04-01,4,90002358,2022,0.0,Osorno
794,2022-04-01,4,90002359,2022,23.0,Osorno
795,2022-04-01,4,90002361,2022,24.0,Osorno
796,2022-04-01,4,90002364,2022,1.0,Osorno
797,2022-04-01,4,90002367,2022,1.0,Osorno
798,2022-04-01,4,90002368,2022,2.0,Osorno
799,2022-04-01,4,90002369,2022,4.0,Osorno
800,2022-04-01,4,90002370,2022,6.0,Osorno
801,2022-04-01,4,90002372,2022,1.0,Osorno
802,2022-04-01,4,90002373,2022,1.0,Osorno
803,2022-04-01,4,90002374,2022,2.0,Osorno
804,2022-04-01,4,90002379,2022,2.0,Osorno
805,2022-04-01,4,90002380,2022,2.0,Osorno
806,2022-04-01,4,90002384,2022,4.0,Osorno
807,2022-04-01,4,90002386,2022,4.0,Osorno
808,2022-04-01,4,93001808,2022,2.0,Osorno
