,IdMaterial,UMBase,DdaProy 2022/12,DdaProy 2023/1,DdaProy 2023/2,DdaProy 2023/3,DdaProy 2023/4,DdaProy 2023/5,2021/12,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,Trim 2021/12 - 2022/2,Trim 2022/3 - 2022/5,Trim 2022/6 - 2022/8,Trim 2022/9 - 2022/11,Trim Proy 2022/12 - 2023/2,Trim Proy 2023/3 - 2023/5,DdaAnual,AcumEsp,AcumPost,MeanSupply,MAPE,ABC,ServiceLevel,LeadTime,MeanSupply2,StdSupply2
0,13000147,T   ,0.0,1.0022771872444807,1.2564431725265741,2.0477146361406375,1.5825429272281275,1.7551839738348325,0.3,0.425,6.0,0.8,0.0,0.75,0.075,0.1,17.0,3.875,0,0,6.725,1.55,17.175,3.875,2.259944432450486,5.380718669828883,28.694161896974652,8.274999999999999,21.05,1.2740269828291086,0.1840799919366478,B,0.95,7.0,0.0,0.0
